merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_category,onboarding_date_status,settlement_account_status,merchant_status_status,ticket_size_status
MCH7950,Om Andra,5411,Grocery,Individual,Ludhiana,Punjab,,,Active,3471.68,Unique,missing,MISSING,PROVIDED,PROVIDED
MCH4911,"Nigam, Mahajan And Misra",5411,Grocery,Individual,Bengaluru,Karnataka,2025-06-14,,Active,689.3,Unique,present,MISSING,PROVIDED,PROVIDED
MCH2309,Tripathiplc,5411,Grocery,Individual,Jaipur,Rajasthan,2025-12-22,5026901266,Active,869.28,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2353,Sood Vasa,5411,Grocery,Sole Proprietorship,Mumbai,Maharashtra,2026-01-24,,Active,2728.11,Unique,present,MISSING,PROVIDED,PROVIDED
MCH1639,Halder Inc,5411,Grocery,Sole Proprietorship,Chennai,Tamil Nadu,2023-04-12,OKNU6888775607813,Inactive,2075.47,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH3264,"Narayanan, Krishnan And Bail",5411,Grocery,Sole Proprietorship,Jaipur,Rajasthan,2025-03-25,XXXX4525,Active,3885.91,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH4802,Jain Inc,5411,Grocery,Individual,Mumbay,Maharashtra,,WAKX1731194726020,Inactive,1158.19,Found Duplicate,missing,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH6855,"Soman, Ravel And Anand",5411,Grocery,Private Limited,Kolkata,West Bengal,2026-02-06,XXXX2710,Active,1385.58,Unique,present,MASKED,PROVIDED,PROVIDED
MCH9983,Bhagat Group,5411,Grocery,Individual,Pune,Maharashtra,2025-11-27,XXXX2568,Active,3669.57,Unique,present,MASKED,PROVIDED,PROVIDED
MCH5955,Lad K0Nda,5411,Grocery,Sole Proprietorship,Jaipur,Rajasthan,2023-07-26,,Unknown,1069.21,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH8724,"Ganesh, Sarin And Gera",5411,Grocery,Partnership,Delhi,Delhi,2024-11-20,8119568584,Unknown,639.73,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH4951,"Natt, Dyal And Gill",5411,Grocery,Private Limited,Pune,Maharashtra,2026-01-02,,Active,430.18,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH8963,"Aggarwal,Nagiandborde",5411,Grocery,Sole Proprietorship,Ludhiana,Punjab,2024-01-08,UGNI2119725168826,Unknown,474.91,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH1011,Wable And Sons,5411,Grocery,Private Limited,Ludhiana,Punjab,2023-02-11,,Active,6536.07,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1250,Ben Thaman,5411,Grocery,Sole Proprietorship,Bengaluru,Karnataka,,BWCW6486975518274,Suspended,1524.37,Found Duplicate,missing,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH5998,Joshi Inc,5411,Grocery,Private Limited,Chennai,Tamil Nadu,2024-08-30,,Active,1152.74,Unique,present,MISSING,PROVIDED,PROVIDED
MCH1642,Zacharia Dhawan,5411,Grocery,Partnership,Kolkata,West Bengal,2023-01-02,XXXX3812,Active,0.363,Unique,present,MASKED,PROVIDED,PROVIDED
MCH3810,Mallick Lall,5411,Grocery,Private Limited,Lucknow,Uttar Pradesh,2025-07-12,XXXX7137,Suspended,630.92,Unique,present,MASKED,PROVIDED,PROVIDED
MCH5231,Varghese Rattan,5411,Grocery,Partnership,Delhi,Delhi,2026-05-02,,Active,692.04,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH7282,Chopra Llc,5411,Grocery,Partnership,Amritsar,Punjab,2025-12-14,XXXX9513,Active,0.1111,Unique,present,MASKED,PROVIDED,PROVIDED
MCH9881,Kalla Tara,5411,Grocery,Private Limited,Delhi,Delhi,2025-10-04,,Active,1174.86,Unique,present,MISSING,PROVIDED,PROVIDED
MCH7462,"Malhotra, Sachdeva And Sant",5411,Grocery,Sole Proprietorship,Hyderabad,Telangana,2025-11-11,EIQX3043472487822,Active,1601.35,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH8792,Nagarllc,5411,Grocery,Sole Proprietorship,Jaipur,Rajasthan,2025-01-22,4320527012,Active,1003.895,Found Duplicate,present,VALID_NUMERIC,PROVIDED,MISSING_OR_INVALID
MCH1445,Wali Plc,5411,Grocery,Sole Proprietorship,Hyderabad,Telangana,2023-11-09,8128323198,Active,0.12,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2310,Raj Ltd,5411,Grocery,Partnership,Jaipur,Rajasthan,2026-02-13,,Inactive,681.98,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH6748,Sathe Inc,5411,Grocery,Sole Proprietorship,Kolkata,West Bengal,2023-07-05,,Inactive,1451.17,Unique,present,MISSING,PROVIDED,PROVIDED
MCH6080,"Kanda, Krishnan And Chaudry",5411,Grocery,Private Limited,Chennai,Tamil Nadu,2023-02-27,,Inactive,1675.16,Unique,present,MISSING,PROVIDED,PROVIDED
MCH7844,Singh Mane,5411,Grocery,Sole Proprietorship,Ludhiana,Punjab,2024-10-31,,Unknown,0.1309,Unique,present,MISSING,PROVIDED,PROVIDED
MCH9883,Modi Plc,5411,Grocery,Sole Proprietorship,Delhi,Delhi,2024-08-25,XXXX9460,Active,492.1,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH5851,"Chakrabarti, Sen And Misra",5411,Grocery,Sole Proprietorship,Pune,Maharashtra,2026-02-15,XXXX3366,Active,1867.35,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH5872,Sandal Ltd,5411,Grocery,Private Limited,Bengaluru,Karnataka,,,Active,2434.63,Found Duplicate,missing,MISSING,PROVIDED,PROVIDED
MCH1011,Wable And Sons,5411,Grocery,Private Limited,Ludhiana,Punjab,2023-02-11,,Suspended,6536.07,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH4998,"Sura, Kanda And Chopra",5411,Grocery,Partnership,Pune,Maharashtra,2023-12-11,6601172673,Inactive,2782.68,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH5939,"Mohan, Varughese And Johal",5411,Grocery,Partnership,Bengaluru,Karnataka,2024-12-20,XXXX0991,Active,4307.34,Unique,present,MASKED,PROVIDED,PROVIDED
MCH2766,"Chakraborty, Nazareth And Dasgupta",5411,Grocery,Private Limited,Chennai,Tamil Nadu,2025-05-19,WBWU7279932189451,Suspended,2967.83,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH3788,Kuruvilla Ltd,5411,Grocery,Sole Proprietorship,Hyderabad,Telangana,2024-10-03,,Suspended,4329.09,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1001,Anand Kothari,5411,Grocery,Partnership,Pune,Maharashtra,2026-02-17,7962506762,Active,332.55,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH7866,"Raval, Sane And Dua",5411,Grocery,Partnership,Amritsar,Punjab,2025-01-27,,Unknown,292.43,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH5575,Sandal Llc,5411,Grocery,Partnership,Chennai,Tamil Nadu,2024-02-13,XXXX5528,Unknown,5255.72,Unique,present,MASKED,PROVIDED,PROVIDED
MCH7503,Raval Llc,5411,Grocery,Partnership,Delhi,Delhi,2025-10-30,6775545242,Active,1167.54,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH6777,Lall Date,5411,Grocery,Partnership,Lucknow,Uttar Pradesh,2023-12-20,XXXX6676,Active,1143.87,Unique,present,MASKED,PROVIDED,PROVIDED
MCH1646,Golla And Sons,5411,Grocery,Individual,Mumbai,Maharashtra,2024-09-23,,Inactive,790.28,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH3442,Kuruvilla Ltd,5411,Grocery,Partnership,Hyderabad,Telangana,2023-11-04,,Inactive,1281.68,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH2905,Goyal Gopal,5912,Healthcare & Pharmacy,Individual,Delhi,Delhi,2024-02-13,,Suspended,2312.5,Unique,present,MISSING,PROVIDED,PROVIDED
MCH2749,Issac And Sons,5912,Healthcare & Pharmacy,Sole Proprietorship,Mumbai,Maharashtra,2025-03-09,1616970087,Active,1050.315,Found Duplicate,present,VALID_NUMERIC,PROVIDED,MISSING_OR_INVALID
MCH5129,Dayal Saran,5912,Healthcare & Pharmacy,Sole Proprietorship,Chennai,Tamil Nadu,2024-09-30,1476589127,Active,1504.46,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH9088,Bajaj Karnik,5912,Healthcare & Pharmacy,Individual,Mumbay,Maharashtra,2025-03-11,,Suspended,1838.62,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH2504,"Pau, Mody And Dora",5912,Healthcare & Pharmacy,Private Limited,Mumbai,Maharashtra,2023-04-08,XXXX3089,Inactive,1050.315,Found Duplicate,present,MASKED,PROVIDED,MISSING_OR_INVALID
MCH8210,Bains Group,5912,Healthcare & Pharmacy,Partnership,Delhi,Delhi,2025-05-06,4433554214,Active,0.2128,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH4815,"Karan, Bhattacharyya And Saran",5912,Healthcare & Pharmacy,Private Limited,Kolkata,West Bengal,2025-04-10,4505912973,Active,1152.86,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH4606,"Morar, Dalal And Mukherjee",5912,Healthcare & Pharmacy,Partnership,Bengaluru,Karnataka,2023-05-26,,Inactive,1103.98,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH7724,Gade Tata,5912,Healthcare & Pharmacy,Sole Proprietorship,Delhi,Delhi,2023-07-04,8406773720,Active,1191.59,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH7379,"Doctor, Dyal And Vaidya",5912,Healthcare & Pharmacy,Partnership,Jalandhar,Punjab,2023-03-07,XXXX4037,Active,198.46,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH4389,"Bobal, Chakrabarti And Dash",5912,Healthcare & Pharmacy,Sole Proprietorship,Pune,Maharashtra,2026-02-04,,Unknown,445.95,Unique,present,MISSING,PROVIDED,PROVIDED
MCH8036,"Sarma, Madan And Pandey",5912,Healthcare & Pharmacy,Partnership,Mumbai,Maharashtra,2025-07-12,,Active,2055.77,Unique,present,MISSING,PROVIDED,PROVIDED
MCH6420,Wadhwa And Sons,5912,Healthcare & Pharmacy,Partnership,Bengaluru,Karnataka,,0724197412,Active,160.44,Unique,missing,VALID_NUMERIC,PROVIDED,PROVIDED
MCH4233,Parmar And Sons,5912,Healthcare & Pharmacy,Sole Proprietorship,Bengaluru,Karnataka,2024-07-30,4132683121,Inactive,3068.07,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH7862,Pandit Ratti,5912,Healthcare & Pharmacy,Individual,Amritsar,Punjab,2023-04-23,,Active,558.23,Unique,present,MISSING,PROVIDED,PROVIDED
MCH8624,Kannan Mital,5912,Healthcare & Pharmacy,Sole Proprietorship,Pune,Maharashtra,2023-05-20,BFXZ1340418444371,Unknown,1202.33,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH3107,Kapoor Inc,5912,Healthcare & Pharmacy,Partnership,Pune,Maharashtra,2023-10-28,7807494643,Active,1009.16,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1256,Vala Inc,5912,Healthcare & Pharmacy,Sole Proprietorship,Kolkata,West Bengal,2025-01-17,,Suspended,1415.24,Unique,present,MISSING,PROVIDED,PROVIDED
MCH1375,Golla And Sons,5912,Healthcare & Pharmacy,Partnership,Bengaluru,Karnataka,2023-08-01,,Active,503.66,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH7395,Bera Group,5912,Healthcare & Pharmacy,Partnership,Jalandhar,Punjab,,,Active,307.59,Found Duplicate,missing,MISSING,PROVIDED,PROVIDED
MCH8933,Karpe Inc,5912,Healthcare & Pharmacy,Private Limited,Amritsar,Punjab,,UYYR5964634247104,Active,0.2968,Found Duplicate,missing,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH4308,Natt Group,5912,Healthcare & Pharmacy,Partnership,Delhi,Delhi,2023-01-16,3010499558,Unknown,2114.37,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1392,Johal Gaba,5912,Healthcare & Pharmacy,Private Limited,Pune,Maharashtra,2024-02-20,XXXX9354,Inactive,4352.7,Unique,present,MASKED,PROVIDED,PROVIDED
MCH1122,"Rana, Choudhury And Garde",5912,Healthcare & Pharmacy,Partnership,Ludhiana,Punjab,2024-11-30,XXXX6047,Unknown,4792.92,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH1133,Shere Ltd,5912,Healthcare & Pharmacy,Partnership,Bengaluru,Karnataka,2025-10-06,,Active,11501.53,Unique,present,MISSING,PROVIDED,PROVIDED
MCH5080,"Shere, Jha And Sarma",5912,Healthcare & Pharmacy,Sole Proprietorship,Kolkata,West Bengal,2025-02-22,,Active,2711.51,Unique,present,MISSING,PROVIDED,PROVIDED
MCH9355,Vig Plc,5912,Healthcare & Pharmacy,Partnership,Jalandhar,Punjab,2024-11-01,KRTG3596169904435,Active,1697.72,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH4352,Suri Ltd,5912,Healthcare & Pharmacy,Individual,Lucknow,Uttar Pradesh,2023-08-21,,Active,2179.96,Unique,present,MISSING,PROVIDED,PROVIDED
MCH5260,"Memon, Ben And Sant",5912,Healthcare & Pharmacy,Sole Proprietorship,Jalandhar,Punjab,2024-07-25,XXXX7324,Active,0.1467,Unique,present,MASKED,PROVIDED,PROVIDED
MCH9919,"Ramaswamy,Pallandbahri",5912,Healthcare & Pharmacy,Private Limited,Mumbai,Maharashtra,2026-02-09,,Unknown,1346.24,Unique,present,MISSING,PROVIDED,PROVIDED
MCH3328,Singh Comar,5912,Healthcare & Pharmacy,Sole Proprietorship,Pune,Maharashtra,2025-12-14,XXXX6840,Active,3993.96,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH5496,Bhagat And Sons,5912,Healthcare & Pharmacy,Partnership,Lucknow,Uttar Pradesh,2024-08-13,DOMQ3055982121356,Unknown,199.73,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH9523,"Tank, Uppal And Malhotra",5912,Healthcare & Pharmacy,Partnership,Pune,Maharashtra,2025-10-25,,Active,5060.01,Unique,present,MISSING,PROVIDED,PROVIDED
MCH1936,"Batra, Ramanathan And Din",5912,Healthcare & Pharmacy,Sole Proprietorship,Hyderabad,Telangana,2024-07-16,XXXX3173,Active,143.98,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH9548,Sur Plc,5912,Healthcare & Pharmacy,Sole Proprietorship,Bengaluru,Karnataka,2024-08-14,,Unknown,1050.315,Found Duplicate,present,MISSING,PROVIDED,MISSING_OR_INVALID
MCH1477,Ahluwalia Devan,5912,Healthcare & Pharmacy,Partnership,Jaipur,Rajasthan,2024-04-15,XXXX2364,Unknown,551.17,Unique,present,MASKED,PROVIDED,PROVIDED
MCH3419,"Bansal, Naidu And Baria",5912,Healthcare & Pharmacy,Private Limited,Pune,Maharashtra,2024-03-26,,Active,357.64,Unique,present,MISSING,PROVIDED,PROVIDED
MCH8439,Bala And Sons,5912,Healthcare & Pharmacy,Individual,Jalandhar,Punjab,2024-09-14,,Active,1591.75,Unique,present,MISSING,PROVIDED,PROVIDED
MCH9623,Subramanian Llc,5912,Healthcare & Pharmacy,Individual,Hyderabad,Telangana,2025-06-07,XXXX2659,Active,1226.76,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH5055,Aggarwal Doctor,5912,Healthcare & Pharmacy,Private Limited,Hyderabad,Telangana,2024-07-04,,Active,3805.08,Unique,present,MISSING,PROVIDED,PROVIDED
MCH1587,Srivastava Saha,5912,Healthcare & Pharmacy,Private Limited,Kolkata,West Bengal,,XXXX9260,Active,0.1502,Unique,missing,MASKED,PROVIDED,PROVIDED
MCH6221,Dey Maharaj,5912,Healthcare & Pharmacy,Private Limited,Ludhiana,Punjab,2026-01-22,8909550882,Inactive,402.9,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH4397,Tailor Pandey,5912,Healthcare & Pharmacy,Private Limited,Pune,Maharashtra,2024-10-24,,Active,1050.315,Unique,present,MISSING,PROVIDED,MISSING_OR_INVALID
MCH5618,Biswas And Sons,5912,Healthcare & Pharmacy,Partnership,Delhi,Delhi,2024-03-04,XXXX7039,Active,833.5,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH5081,"Bhatia, Srinivasan And Sampath",5912,Healthcare & Pharmacy,Private Limited,Chennai,Tamil Nadu,2024-01-19,6512242126,Active,869.22,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8790,Thaman Singh,5912,Healthcare & Pharmacy,Individual,Kolkata,West Bengal,2024-02-04,,Active,1050.315,Unique,present,MISSING,PROVIDED,MISSING_OR_INVALID
MCH5678,Bhat Borra,5912,Healthcare & Pharmacy,Private Limited,Amritsar,Punjab,2024-08-06,5991796313,Active,677.93,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH4419,Gill Ratta,5912,Healthcare & Pharmacy,Sole Proprietorship,Jaipur,Rajasthan,2024-09-15,ETZF4377515836271,Active,1442.51,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH2108,Sankar Desai,5912,Healthcare & Pharmacy,Sole Proprietorship,Ludhiana,Punjab,2023-10-30,9695114754,Suspended,1535.43,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH6965,Lala Group,5912,Healthcare & Pharmacy,Private Limited,Pune,Maharashtra,2023-08-26,,Unknown,0.256,Unique,present,MISSING,PROVIDED,PROVIDED
MCH5556,Pau Kale,5912,Healthcare & Pharmacy,Private Limited,Mumbai,Maharashtra,2023-10-31,FLTM9160494360696,Active,513.95,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH7870,"Kalla,Moreandswamy",5912,Healthcare & Pharmacy,Private Limited,Jaipur,Rajasthan,2025-03-04,JRSV4497187312439,Active,681.25,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH9951,Natt Group,5912,Healthcare & Pharmacy,Partnership,Chennai,Tamil Nadu,2024-02-05,TSMH8783182679043,Active,1765.37,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH1101,Mangal Inc,5912,Healthcare & Pharmacy,Individual,Chennai,Tamil Nadu,2023-06-19,XXXX7862,Active,2025.16,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH1375,Doctor Srinivasan,5912,Healthcare & Pharmacy,Private Limited,Chennai,Tamil Nadu,,,Unknown,0.3,Found Duplicate,missing,MISSING,PROVIDED,PROVIDED
MCH3341,Ramesh Inc,5912,Healthcare & Pharmacy,Individual,Mumbay,Maharashtra,2024-11-15,,Unknown,1745.15,Unique,present,MISSING,PROVIDED,PROVIDED
MCH1075,Pingle Mohan,5912,Healthcare & Pharmacy,Sole Proprietorship,Ludhiana,Punjab,2025-02-24,XXXX2118,Active,1639.19,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH6278,"Keer, Sha And Sama",5912,Healthcare & Pharmacy,Partnership,Kolkata,West Bengal,2025-08-23,2867105387,Active,8713.68,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH4476,Parikh Group,5912,Healthcare & Pharmacy,Partnership,Kolkata,West Bengal,2025-09-10,,Active,1050.315,Unique,present,MISSING,PROVIDED,MISSING_OR_INVALID
MCH1473,Lata Khurana,5912,Healthcare & Pharmacy,Partnership,Hyderabad,Telangana,,,Inactive,326.76,Unique,missing,MISSING,PROVIDED,PROVIDED
MCH4807,"Dutt, Pandey And Tella",5912,Healthcare & Pharmacy,Individual,Chennai,Tamil Nadu,2024-05-14,RXUW0906720577178,Active,0.1458,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH3122,"Bobal, Ramachandran And Guha",5912,Healthcare & Pharmacy,Sole Proprietorship,Kolkata,West Bengal,2025-01-21,FHGU4599451146972,Active,1010.17,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH1154,Saran And Sons,5912,Healthcare & Pharmacy,Private Limited,Pune,Maharashtra,2023-12-26,TCTB2753134775657,Active,871.24,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH1772,"Sarin,Kothariandlal",5912,Healthcare & Pharmacy,Individual,Jalandhar,Punjab,2025-09-11,GQQF2119444967880,Active,342.59,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH1625,Handallc,5912,Healthcare & Pharmacy,Private Limited,Ludhiana,Punjab,2024-07-27,,Inactive,4123.17,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH7784,Dave Babu,5912,Healthcare & Pharmacy,Partnership,Ludhiana,Punjab,2023-03-16,XXXX3111,Active,0.643,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH8974,"Shukla, Gaba And Sani",5912,Healthcare & Pharmacy,Sole Proprietorship,Delhi,Delhi,2026-02-15,EPWM9547022186249,Active,438.78,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH6224,La1 Anand,5912,Healthcare & Pharmacy,Private Limited,Delhi,Delhi,2025-07-28,3453251138,Active,0.3823,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH9845,Misra Varghese,5912,Healthcare & Pharmacy,Sole Proprietorship,Ludhiana,Punjab,2025-12-30,,Active,186.59,Unique,present,MISSING,PROVIDED,PROVIDED
MCH2902,Karpe Llc,5912,Healthcare & Pharmacy,Private Limited,Jaipur,Rajasthan,2023-07-25,JHGQ1740219623528,Active,1088.17,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH8953,Narayan Uppal,5912,Healthcare & Pharmacy,Private Limited,Ludhiana,Punjab,2025-06-28,AXNQ2993996148384,Active,2726.98,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH3351,"Loke, Narasimhan And Gandhi",5912,Healthcare & Pharmacy,Partnership,Amritsar,Punjab,2023-06-22,,Suspended,1029.99,Unique,present,MISSING,PROVIDED,PROVIDED
MCH4477,Edwin Group,5912,Healthcare & Pharmacy,Partnership,Pune,Maharashtra,2025-12-19,,Active,1145.96,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH8014,Mukherjee Inc,5912,Healthcare & Pharmacy,Sole Proprietorship,Jaipur,Rajasthan,2026-01-25,,Active,702.0,Unique,present,MISSING,PROVIDED,PROVIDED
MCH3086,Nori Mishra,5912,Healthcare & Pharmacy,Sole Proprietorship,Kolkata,West Bengal,2023-05-20,,Inactive,1788.09,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH5997,"Kothari,Basuandkothari",5912,Healthcare & Pharmacy,Sole Proprietorship,Delhi,Delhi,2025-09-07,4059468429,Inactive,2459.46,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH9335,"Sarraf, Wable And Deshmukh",5912,Healthcare & Pharmacy,Individual,Amritsar,Punjab,2023-03-05,,Active,0.399,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH7566,Kade Bhattacharyya,5912,Healthcare & Pharmacy,Individual,Mumbai,Maharashtra,2024-12-11,,Inactive,748.55,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH8038,"Singh, Baria And Kakar",5912,Healthcare & Pharmacy,Private Limited,Lucknow,Uttar Pradesh,2024-12-20,5855829731,Unknown,1174.3,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH4009,Batra Inc,5912,Healthcare & Pharmacy,Individual,Bengaluru,Karnataka,2023-02-01,XXXX5230,Inactive,0.1109,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH6207,"Ganesan, Bajwa And Reddy",5912,Healthcare & Pharmacy,Partnership,Jaipur,Rajasthan,2023-03-21,1318873894,Active,391.96,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8177,"Ghose, Om And Dada",5912,Healthcare & Pharmacy,Individual,Jaipur,Rajasthan,2023-01-25,VAWO9622110634974,Active,578.46,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH6583,Raval Badal,5912,Healthcare & Pharmacy,Individual,Kolkata,West Bengal,2025-11-07,6285750236,Unknown,0.2083,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1447,Uppal Ltd,5912,Healthcare & Pharmacy,Partnership,Lucknow,Uttar Pradesh,2026-02-20,,Unknown,236.04,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH2679,"Barman, Bains And Shan",5912,Healthcare & Pharmacy,Private Limited,Mumbai,Maharashtra,2024-12-25,2613968880,Active,1334.82,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH7647,"Bala, Mody And Kumer",5912,Healthcare & Pharmacy,Partnership,Mumbay,Maharashtra,2025-12-30,XXXX0768,Inactive,0.3285,Unique,present,MASKED,PROVIDED,PROVIDED
MCH7074,Lalla Iyengar,5912,Healthcare & Pharmacy,Individual,Jalandhar,Punjab,2026-01-10,9351816139,Active,732.21,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH5648,Jain Bera,5912,Healthcare & Pharmacy,Sole Proprietorship,Ludhiana,Punjab,,,Inactive,1745.3,Found Duplicate,missing,MISSING,PROVIDED,PROVIDED
MCH3325,Varty Vig,5912,Healthcare & Pharmacy,Partnership,Kolkata,West Bengal,2023-10-29,XXXX1753,Unknown,0.4212,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH6979,Nadig Ltd,5912,Healthcare & Pharmacy,Sole Proprietorship,Chennai,Tamil Nadu,2023-05-18,SYHI9438066539953,Inactive,640.32,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH5642,Ganguly Kalla,5912,Healthcare & Pharmacy,Private Limited,Jalandhar,Punjab,2025-11-19,9623880565,Active,870.56,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8746,Kari Inc,5912,Healthcare & Pharmacy,Partnership,Pune,Maharashtra,2024-11-10,XXXX5648,Active,1050.315,Unique,present,MASKED,PROVIDED,MISSING_OR_INVALID
MCH2368,Chadha Barman,5912,Healthcare & Pharmacy,Individual,Jalandhar,Punjab,2025-11-27,7857705450,Suspended,3326.29,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8450,Narayanan Llc,5912,Healthcare & Pharmacy,Sole Proprietorship,Ludhiana,Punjab,,XXXX4013,Unknown,1022.45,Found Duplicate,missing,MASKED,PROVIDED,PROVIDED
MCH7919,Nadkarni Group,5912,Healthcare & Pharmacy,Private Limited,Mumbai,Maharashtra,2023-05-22,,Active,4687.28,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH3229,Keer Kale,5912,Healthcare & Pharmacy,Sole Proprietorship,Mumbay,Maharashtra,2024-02-28,UDDZ7214972649948,Active,276.23,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH5360,Pillai And Sons,5912,Healthcare & Pharmacy,Individual,Lucknow,Uttar Pradesh,2025-05-07,,Active,745.28,Unique,present,MISSING,PROVIDED,PROVIDED
