user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
USR60634,Nicholas Wali,ZVKKR0145Q,259381076182,05-11-1968,Mumbay,Maharashtra,22747,Farmer,2024/04/21,VERIFIED,High
USR78449,Chandani Gala,WWZHO-4236-Q,,,chennai,Tamil Nadu,38215,Business Owner,03-31-2026,KYC_DONE,medium
USR35981,Indira Om,YCCBN9882G,5503 3208 0852,1973-08-31 21:58:10,kolkata,West Bengal,"₹46,494",Freelancer,2025/03/20,PENDING,Low
USR33525,Manthan Mangat,HKSMP1882L,0222633887762,,pune,Maharashtra,78510,Farmer,03-Apr-2025,Rejected,low
77190,Orinder Narasimhan,YXNGB3250L,451398034094,2005-12-18 17:08:40,Hyderabad,Telangana,"₹27,099",Self Employed,04-03-2024,V,High
USR99230,Raksha Mohanty,iyzkd0262y,XXXX-XXXX-5736,08-Jan-1990,Kolkata,West Bengal,30280,Farmer,01-15-2026,Done,low
USR 67810,Januja Behl,IPRFE 0647 L,425250392589,21/09/1969 07:56 AM,Lucknow,Uttar Pradesh,14234,Gig Worker,1723342479,IN_PROGRESS,medium
USR 81454,Chaitanya Chopra,ELXDF 9670 C,4849983464799,21-Nov-1983,LKO,Uttar Pradesh,,Farmer,2025/07/07,Done,low
USR18972,Damyanti Hayre,RACGG3368C,784453726866,05/02/1993 03:20 PM,amritsar,Punjab,"₹39,450",Farmer,2025/01/14,KYC_DONE,low
USR29194,  Abhimanyu Varty  ,fdejk2021g,1989572815117,25-Dec-1985,LKO,Uttar Pradesh,45347,Retired,1721060038,KYC_DONE,Low
USR 19273,Meghana Mangat,ZOQLO9009B,0446558343817,1984-06-27 11:02:54,Jalandhar,Punjab,39469,Unemployed,1728525478,FAILED,LOW
USR49190,Farhan Garde,jmobu0548u,XXXX-XXXX-7360,1978-06-13 16:10:11,lucknow,Uttar Pradesh,31283,Gig Worker,14-Feb-2024,IN_PROGRESS,LOW
USR21172,Kala Mukhopadhyay,HJMOU-8405-P,9997 8426 5210,06-10-1962,BLR,Karnataka,-21740,Farmer,09/06/2025,Verified,LOW
USR38505,Dhriti Nagy,LXHUV2778D,299473624904,,jalandhar,Punjab,,Freelancer,06-25-2025,APPROVED,LOW
USR54185,Damini Munshi,KXBUS8760,996176468671,28/07/1961 05:04 PM,Poona,Maharashtra,19970,Unemployed,,Reject,Low
USR46126,  Ekaraj Bora  ,VHZSC0380U,4058-9118-7427,25/05/2004 10:05 AM,MUMBAI,Maharashtra,20188,Gig Worker,19/12/2025,Under Review,low
USR12635,Gaurangi Deshmukh,IMOPM1687B,9364 0488 9557,,JPR,Rajasthan,"Rs. 28,473",Farmer,07/02/2025,KYC_DONE,low
USR64816,Aradhana Shankar,klsnl1827b,313971380823,,pune,Maharashtra,"₹21,697",Salaried,02-05-2026,V,LOW
usr50702,KAMYA THAKKAR,,6499 0705 0415,,Jaipur,Rajasthan,-35186,Gig Worker,20/12/2025 12:30 AM,Rejected,low
USR10436,DALAJA GARDE,uiydz9960x,466831871246,29/06/1972,Jalandar,Punjab,17883,Unemployed,08-28-2025,Done,Low
USR85119,Chasmum Chaudhary,LBOOK1875U,073003240715,2003-10-18 21:40:15,kolkata,West Bengal,64.4k,Salaried,1714471928,VERIFIED,LOW
USR90757,Hredhaan Suri,GWIOQ-4617-J,700453374254,26/07/2001 01:01 PM,amritsar,Punjab,6312,Self Employed,21/09/2025,Verified,Medium
usr13003,EKAJA MAGAR,KFTXW2507I,8038997131346,24/03/1988 12:00 AM,DELHI,Delhi,"Rs. 27,424",Freelancer,23/05/2024,PENDING,Low
usr_84177,  Victor Garg  ,UFUFE2776E,XXXX-XXXX-2711,24-Jul-2004,jalandhar,Punjab,19.9k,Farmer,2026/03/07,VERIFIED,low
USR38444,Rajata Gera,ZZUAC-5524-U,XXXX-XXXX-7036,26/12/1983 06:30 PM,Madras,Tamil Nadu,,Farmer,,V,Medium
USR32077,Arunima Mander,,0989578216,1998/08/30,JPR,Rajasthan,39590,Business Owner,11/08/2024 10:51 PM,Verified,medium
usr28969,Aditya Badami,zzdty2683h,1913-4655-0072,07-24-1988,Pune,Maharashtra,97917,Business Owner,17/08/2024,Verified,low
USR97102,Udyati Kohli,hsvyf7323c,,07-14-2002,Lucknow,Uttar Pradesh,"INR 81,426",Business Owner,10/08/2025 06:29 AM,Verified,low
usr65078,ANUSHA MEMON,lbhpj8611u,,12/11/1999 03:44 AM,Mumbay,Maharashtra,"INR 29,791",Gig Worker,2025/04/17,V,LOW
USR 45525,Lad1i Sanda1,ktqwo4216d,XXXX-XXXX-7640,15-Feb-1991,bengaluru,Karnataka,47618,Business Owner,03-Apr-2025,Rejected,low
93580,azaan mandal,NCKIO2866X,477822636312,1994-06-06 12:09:03,Hyd,Telangana,54120,Farmer,1771224375,Verified,HIGH
USR36469,Fiyaz Gupta,RYBSU-9378-C,4104444228,,HYDERABAD,Telangana,"Rs. 61,399",Farmer,06/09/2025,V,MEDIUM
USR10642,  Gaurav Gera  ,YZFIR8405W,0601 7617 0070,18/09/1994,Pune,Maharashtra,28794,Farmer,,KYC_DONE,LOW
USR27095,Unni Hans,RMKRI5004U,6959 8989 7030,05-04-1977,Madras,Tamil Nadu,"₹46,149",Gig Worker,2025/09/15,KYC_DONE,low
USR 89767,ISHA PRAKASH,CVZSJ9497I,3921 3350 3847,06-13-2005,JPR,Rajasthan,"₹21,686",Student,24/07/2024 05:45 PM,V,LOW
usr98730,Mahika Barman,AHCWV-1362-L,972232175425,07/12/1981 10:42 AM,Poona,Maharashtra,"Rs. 34,305",Salaried,12/10/2025 04:03 AM,VERIFIED,LOW
78545,Arya Dixit,ENRDR 4582 M,015697017301,08/01/2000 10:18 AM,LDH,Punjab,"₹12,541",Self Employed,01-31-2024,R,Low
usr30743,Udyati Lad,IDPDO8731Z,812828711109,1975-12-14 19:42:20,Bengaluru,Karnataka,"INR 28,220",Salaried,05/08/2025 12:15 AM,KYC_DONE,Low
USR83086,jack kalla,PVSUR4234I,509792148557,07-15-2005,Mumbai,Maharashtra,-55967,Self Employed,2024/09/04,PENDING,low
USR66045,Akshay Anand,NFCIG4697Q,,13-Jul-1971,Kolkata,West Bengal,29156,Self Employed,2026/02/26,REJECTED,MEDIUM
usr55048,  Geetika Rama  ,OIZHH2595H,4058-3501-8625,19-Jul-1966,Delhi,Delhi,"Rs. 42,182",Unemployed,17-Jul-2024,Pending,MEDIUM
USR52969,Rajeshri Lad,SSKAR8763D,1291579009451,01-28-1983,lucknow,Uttar Pradesh,29717,Unemployed,2025/10/20,KYC_DONE,medium
USR72691,Gayathri Narayanan,CPPHA4974U,186407641559,,New Delhi,Delhi,"₹17,053",Gig Worker,03-28-2025,KYC_DONE,low
USR67065,AdvayChhabra,WYNBW9921N,1338667208923,,jaipur,Rajasthan,,Farmer,22/04/2024 07:17 PM,V,low
USR56131,Unnati Saxena,qeuzs5947s,XXXX-XXXX-3775,19-Mar-2003,amritsar,Punjab,Not Available,Farmer,05-24-2024,VERIFIED,Low
USR64309,UrvashiNigam,FDXAH6655S,XXXX-XXXX-1385,27/02/1972,DELHI,Delhi,"₹27,034",Business Owner,11-10-2025,KYC_DONE,low
USR71255,Umang Sachdeva,DRHCS8892U,3197611508,04/08/1966 08:52 PM,amritsar,Punjab,13.5k,Business Owner,07/06/2024,Verified,LOW
USR37893,Harita Sandhu,LUURM6472X,612734148763,13-May-2007,Bengaluru,Karnataka,38600,Farmer,09-21-2025,V,LOW
USR61361,Amruta Pandey,HQBVA3845W,2907 5874 9967,27/02/1984,amritsar,Punjab,"₹35,616",Freelancer,15/08/2025 06:06 AM,FAILED,Low
usr26067,  Ayushman Ganesan  ,KPIEW1634Z,3387 9554 4972,21-May-1987,LDH,Punjab,"₹62,057",Farmer,09-May-2025,Verified,LOW
USR42455,Zilmil Sarma,iezbk8822h,9016549146564,26/09/1984 06:09 AM,BLR,Karnataka,"Rs. 35,752",Gig Worker,02-05-2026,VERIFIED,low
10759,ZaidDugal,CBXSV3856K,916779802095,1993-12-06 21:02:15,ASR,Punjab,22474,Business Owner,06-Jul-2024,KYC_DONE,high
83528,Vrinda Kar,DHDEY 7484 E,762860913945,1995/11/02,bengaluru,Karnataka,30598,Salaried,2024/10/03,PENDING,low
USR81044,Tristan Viswanathan,BJVKD3782V,223513041990,,Madras,Tamil Nadu,26106,Unemployed,2025-02-11 03:46:32,Pending,LOW
USR84367,GUNBIR NATARAJAN,JUARD1029L,3307-3610-3771,01-22-2002,ASR,Punjab,"Rs. 34,481",Farmer,04-27-2025,APPROVED,low
USR83393,Shivani Dora,eqpqu8271s,047634692008,21/06/1997,Delhi,Delhi,"Rs. 22,524",Business Owner,1714002154,APPROVED,low
USR58305,Darpan Sabharwal,NZDMH 0743 F,7068526594114,28/05/1992 12:13 PM,bengaluru,Karnataka,26093,Farmer,15/03/2024,R,low
74213,  Maya Nadig  ,FUAPI8701L,4298-4148-0309,23/03/1970,LKO,Uttar Pradesh,"Rs. 52,706",Salaried,2025-01-18 20:01:34,KYC_DONE,LOW
USR23753,Naveen Aggarwal,,XXXX-XXXX-0478,03/10/1994,Madras,Tamil Nadu,187396,Unemployed,,APPROVED,UNKNOWN
USR60246,Sarthak Hayre,KVFAX9741K,1990-1701-8722,22/06/2002,Mumbai,Maharashtra,,Retired,03-16-2024,APPROVED,LOW
usr92564,Hemal Sunder,KIYWQ3565F,501484694452,,jalandhar,Punjab,26739,Gig Worker,15/07/2024,V,LOW
USR75743,BaghyawatiBhatia,,9800 3969 3808,06/09/1987 11:21 PM,JPR,Rajasthan,18645,Student,2024/11/15,Verified,low
USR15496,Isha Sarna,ADRYQ7107E,XXXX-XXXX-1118,1980/08/28,BLR,Karnataka,36.6k,Salaried,2025/08/20,Under Review,MEDIUM
USR70554,Laksh Pau,EVYWH2327K,588613397299,04/03/1975 11:13 AM,Hyderabad,Telangana,34606,Freelancer,10-24-2025,Done,low
USR31511,  Kevin Sachar  ,QLFXD1734,1205 6676 8635,31/07/1973,jaipur,Rajasthan,"Rs. 32,823",Unemployed,25/12/2024,VERIFIED,low
usr_91895,Vanya Om,izjmu6926z,1385-9859-8378,27/11/1994,chennai,Tamil Nadu,50.1k,Student,2024-07-30 03:08:50,APPROVED,Medium
USR32992,Tanmayi Dya1,,240345536352,29/12/1991,Bombay,Maharashtra,29.3k,Retired,21/01/2026,R,LOW
USR-50590,  Aayush Golla  ,FMDZU8328R,6804-3152-8454,,HYDERABAD,Telangana,36502,Unemployed,1753228495,VERIFIED,low
USR66675,Arunima Sura,,390750156267,1977/09/22,Mumbay,Maharashtra,"₹12,749",Freelancer,2025-07-21 10:33:12,VERIFIED,LOW
USR66994,Ge0rge Krishnan,EOGAD 8406 Q,3735-1475-9491,01/01/1995,Ludhiana,Punjab,48.9k,Business Owner,22-Feb-2024,Rejected,MEDIUM
USR 39949,Wakeeta Ganesan,AKIQH3124U,2121 8092 1816,,Jaipur,Rajasthan,30369,Unemployed,11/10/2024,Verified,LOW
USR-88783,Watika Raghavan,DKNCM5467R,426203568334,2001/08/18,Jalandhar,Punjab,Not Available,Unemployed,08-14-2024,APPROVED,LOW
usr10860,Vasana Biswas,PYLJI9209I,362808263524,09-28-1970,BLR,Karnataka,"₹32,866",Student,03-13-2024,KYC_DONE,Low
usr35177,devansh purohit,JVXQV3724D,913342032057,02-25-1965,Jalandar,Punjab,"INR 26,172",Business Owner,24/06/2025,P,LOW
USR69695,Aditya Wadhwa,rwvjk6143e,830977364555,19/06/1961,Hyd,Telangana,25976,Business Owner,20-Apr-2024,V,High
USR24598,ranbir thaker,EMBPS9629K,,1983/05/18,LKO,Uttar Pradesh,21168,Retired,1747957969,KYC_DONE,LOW
usr33224,Aadhya Dash,SNXXJ1449R,001665763966,15-Oct-1970,Lucknow,Uttar Pradesh,,Farmer,01-10-2026,PENDING,UNKNOWN
USR46854,Naksh Varghese,YTREX1552L,9661813591468,19/04/1998 12:29 PM,Mumbai,Maharashtra,"INR 19,507",Self Employed,1704414514,Under Review,HIGH
usr61728,Qadim Bandi,GGRST9844L,443256445255,,Ludhiana,Punjab,24133,Unemployed,2025-11-30 11:34:48,PENDING,HIGH
USR91819,Omya Sule,QEGAD5327Z,287562051971,10-04-2000,Amritsar,Punjab,,Student,12-23-2024,APPROVED,Unknown
USR22732,Rayaan Yohannan,VJZJY8605Y,405421976864,,Madras,Tamil Nadu,19059,Salaried,05-20-2025,VERIFIED,low
USR65039,Warda Memon,NHGRT9633F,3602340846205,,Mumbai,Maharashtra,"Rs. 19,754",Retired,07-Feb-2024,VERIFIED,low
usr53148,Varenya Sura,BGVSQ 9067 U,XXXX-XXXX-3459,20-Jul-1965,Chennai,Tamil Nadu,72249,Retired,15/02/2026,KYC_DONE,low
USR 71685,VIVAAN RATTI,UDRUC1519S,845901601237,1998-09-24 04:13:30,jalandhar,Punjab,"Rs. 29,065",Self Employed,29-Mar-2024,PENDING,medium
usr23171,Yahvi Sane,GLXBU4482M,XXXX-XXXX-1898,,Amritsar,Punjab,13895,Freelancer,20/12/2025,V,HIGH
USR 77648,Edhitha Virk,KJJGY2226N,714653384758,27/03/1967 10:04 AM,Ludhiana,Punjab,"INR 64,995",Business Owner,10-13-2025,Done,MEDIUM
USR17436,Aachal Minhas,FIXSN1997F,5928-8336-6794,20/10/1977,Mumbai,Maharashtra,"Rs. 35,752",Farmer,,VERIFIED,low
USR 73608,Prisha Munshi,FZHZG4459D,747317175247,02/10/1973,jalandhar,Punjab,"INR 8,672",Retired,10-18-2025,VERIFIED,LOW
usr_20415,Aryan Butala,AZPDY1471T,7502 1597 9619,2001-10-26 04:49:59,Jalandhar,Punjab,21197,Student,27-Jan-2024,VERIFIED,LOW
USR98844,Gavin Palla,ANHDV0520E,XXXX-XXXX-3627,,Lucknow,Uttar Pradesh,89101,Business Owner,2026/03/24,VERIFIED,LOW
USR35674,ZAYAN TAK,,XXXX-XXXX-4015,22/01/1985 07:40 AM,kolkata,West Bengal,39022,Student,03-05-2026,Pending,high
USR35749,Ridhi Singh,,0052-0248-8883,1993-11-25 10:28:40,Bombay,Maharashtra,"₹20,562",Retired,2025-06-06 20:31:13,VERIFIED,LOW
USR 40191,MITALI MOHAN,BMIYZ7282C,777020103961,1962/04/01,ludhiana,Punjab,"₹23,036",Student,12-26-2024,Done,Low
USR65878,Urvashi Sami,TJWJG6598L,652644635268,03/10/2006,amritsar,Punjab,26069,Farmer,06-Jul-2025,VERIFIED,Unknown
USR48244,Sachi Sachdeva,JGRTX1569E,589914922295,26/09/1990,ASR,Punjab,12207,Retired,13/11/2024,APPROVED,UNKNOWN
USR63814,KaranBrar,INEOZ 3922 Z,2611 4052 1479,14-Sep-1987,ludhiana,Punjab,16.6k,Retired,2025/10/23,V,MEDIUM
14583,Joshua Koshy,MLUER 7005 N,1448 9281 6805,460096042,Jalandar,Punjab,67597,Salaried,2025-06-06 20:01:57,KYC_DONE,Unknown
USR31158,Ria Gh0se,uqpkj1366s,564938865094,1993-12-27 20:54:29,Calcutta,West Bengal,21924,Unemployed,2025/05/09,KYC_DONE,MEDIUM
87313,Madhav Sahota,HFJNU2214D,3128294708991,11-Mar-1968,kolkata,West Bengal,"₹18,362",Self Employed,1763334117,KYC_DONE,Unknown
usr_31219,  Gaurika Barad  ,AWJNT3448J,873507271580,1966/01/31,Calcutta,West Bengal,,Farmer,2024-04-28 16:11:57,Verified,Low
USR53372,Aadi Buch,NTKUF4565B,962319526337,26-Jun-1965,Poona,Maharashtra,"Rs. 8,563",Retired,2024/01/16,V,MEDIUM
USR 57074,MANAN GERA,IDETU-9378-V,,1985/07/26,jalandhar,Punjab,"₹42,192",Freelancer,12-05-2025,V,Low
usr_68197,Ojas Dubey,enbev6234g,1156874200,12-14-1966,MUMBAI,Maharashtra,36117,Freelancer,16-Nov-2025,Under Review,UNKNOWN
usr49906,Bahadurjit Gera,PXQFQ4194Q,686226991078,05-Nov-1970,Jaipur,Rajasthan,"₹38,114",Freelancer,2024/01/11,APPROVED,Low
USR85688,  Riya Nagar  ,tojzy8133q,2139 2809 3474,30/07/2003,Kolkata,West Bengal,29628,Student,2024-10-02 03:38:47,Done,medium
USR 64099,RUSHIL BARAL,SVDBF0303D,072164088539,07/08/1977,DELHI,Delhi,12150,Unemployed,2024/06/08,FAILED,Low
usr87024,Naksh Nadig,SPOBV7067P,970472346996,03/09/1967 05:35 AM,Hyd,Telangana,,Freelancer,05-23-2024,Pending,Low
USR67368,Indrajit Bal,XOIHU3250N,3342 3839 2453,1974-03-13 14:42:18,Lucknow,Uttar Pradesh,19.8k,Gig Worker,12-31-2025,IN_PROGRESS,Medium
USR16699,  Avni Ganesan  ,MEBYM 7463 K,9713-8910-6229,09-Sep-1966,kolkata,West Bengal,18.3k,Retired,,REJECTED,Medium
USR20820,  Zaitra Korpal  ,GIZBT8683U,3626-5276-2812,08-25-1972,Ludhiana,Punjab,19683,Freelancer,,Verified,LOW
USR11500,Parth Chaudhari,BOJDU8832V,596876805717,-179257928,Amritsar,Punjab,34219,Retired,18/10/2024 11:47 PM,VERIFIED,Low
USR65939,TEJAS MENON,JBHCO1556D,791169723852,30/12/1972,Kolkata,West Bengal,28782,Freelancer,2024-04-23 03:04:24,VERIFIED,Medium
USR46973,Amara Ranganathan,,XXXX-XXXX-3201,-69965080,Dilli,Delhi,Not Available,Unemployed,2024-03-11 12:53:46,V,Low
USR49627,  Yamini Badami  ,THDTR2587L,2550 8077 3936,2005-03-13 10:27:11,kolkata,West Bengal,42438,Business Owner,15/11/2024,APPROVED,Medium
USR97350,  Neha Karnik  ,umhcc6885m,996559186927,,jalandhar,Punjab,34729,Retired,,Done,LOW
USR43461,Lekha Tara,ASKIZ9641R,667054437247,-292480924,Bangalore,Karnataka,22602,Salaried,11-17-2024,V,Low
usr27836,Zehaan Borde,opoin5167t,027499515080,,Bangalore,Karnataka,11157,Gig Worker,10-05-2025,KYC_DONE,high
USR22966,  Arjun Gopal  ,LSRED5533D,,11/11/1971,jalandhar,Punjab,27286,Unemployed,2025/12/12,Done,LOW
USR46837,Mekhala Chakrabarti,DHUHW0007X,442053610528,08-Jul-1992,Chennai,Tamil Nadu,38.7k,Farmer,2024-08-31 16:07:34,Verified,LOW
USR74379,aayush sem,CUKVS2654H,2904 9256 0694,,mumbai,Maharashtra,20311,Retired,29-Feb-2024,Reject,Medium
USR64805,Varsha Lanka,XVJXD7798J,0813442915,25/11/1994 07:56 AM,lucknow,Uttar Pradesh,"INR 34,151",Gig Worker,01-27-2025,APPROVED,LOW
USR11050,Vasana Dalal,MDPFS1687M,882162574093,2001-11-25 16:11:44,Jaipur,Rajasthan,20512,Student,09-Jul-2025,APPROVED,LOW
USR63663,Tara Varty,DEABY7974U,462794195327,03-30-1999,HYDERABAD,Telangana,"Rs. 20,690",Salaried,1732197167,Done,Low
USR91727,Radha Mani,XGDUU9021X,3341-8517-9080,12/11/2005,Hyderabad,Telangana,24819,Farmer,2024-06-23 22:27:32,VERIFIED,high
USR74174,imaran vaidya,PHMKX5425R,1682 6016 2649,31-Jan-1976,JPR,Rajasthan,25114,Freelancer,01-20-2024,KYC_DONE,low
USR29267,Vyanjana Natarajan,NIAHS 6103 T,8143 1889 3969,08/07/1974,Hyderabad,Telangana,,Unemployed,30/07/2024,APPROVED,medium
USR37004,  Anmol Dugal  ,JKPRH1531B,1912-2840-1582,1989-02-01 03:37:31,HYDERABAD,Telangana,22.0k,Unemployed,2025/02/08,REJECTED,low
USR17226,Nachiket D’Alia,VOOXI2409,179488919960,04-20-1965,LKO,Uttar Pradesh,24761,Freelancer,2024/07/20,Done,LOW
USR51211,ADITYA SUBRAMANIAM,OVFHF7013K,9959 2774 3703,30/11/2004,pune,Maharashtra,"INR 29,019",Gig Worker,01-13-2025,APPROVED,LOW
USR-29104,vivaan tank,SHLEU3698X,293832584770,2000-08-11 10:23:02,ludhiana,Punjab,"₹33,300",Business Owner,07-20-2024,Under Review,LOW
USR44971,sai konda,WHBBO7081V,896450566852,02-Oct-1960,Mumbai,Maharashtra,"INR 9,236",Retired,1762848118,V,medium
USR64811,JyotiMohan,DIQYD0756Q,529377266512,13/11/1989 05:26 PM,MUMBAI,Maharashtra,15686,Salaried,1744836735,PENDING,low
USR17498,CHAKRIKA VENKATESH,skeeu7986v,150044892056,27-Aug-1973,Chennai,Tamil Nadu,43127,Farmer,05-27-2024,V,LOW
usr68163,ANJALI MUTTI,TDIAU 1257 S,556374998482,27/06/1963,Bengaluru,Karnataka,"₹27,183",Freelancer,2024-07-03 00:18:38,APPROVED,low
36950,Yachana Ben,SLLOS-4530-Q,6250-9178-4937,07-17-1965,Bombay,Maharashtra,,Retired,2025/07/27,KYC_DONE,medium
98022,Harish Randhawa,LNADH7215,111786007180,23/10/1970,ludhiana,Punjab,"Rs. 33,397",Student,2024-06-06 02:19:15,V,MEDIUM
USR97527,Eshana Karan,DQIRH7221,8371 3805 7540,17/06/1969,ludhiana,Punjab,"INR 25,573",Freelancer,1770732765,Verified,LOW
USR-77126,  Maanav Sarin  ,BIZKL1563E,744983932596,2002/09/20,Jalandar,Punjab,-17588,Salaried,2025/12/18,KYC_DONE,Medium
USR82549,Kashish Vasa,JFBAA 4394 O,859698248802,1968-04-29 02:52:18,ASR,Punjab,"Rs. 47,623",Self Employed,2025/08/14,Verified,MEDIUM
USR40372,Nirja Gill,WQXEM6392,439934041142,1986-11-02 05:18:05,Pune,Maharashtra,27572,Farmer,1725102505,Done,Medium
USR40571,vasana bhakta,PAMAV0082K,148886100510,09/02/2005,Pune,Maharashtra,36120,Business Owner,10/10/2024 09:54 AM,P,Low
USR21277,Joshua Vaidya,ZKQFR9145R,7401-6861-1324,1994/07/01,Jalandhar,Punjab,Not Available,Self Employed,2024-05-04 00:01:12,Done,Medium
usr_16667,YaminiBhavsar,XXUHL-1390-E,803596775564,28/02/1966,New Delhi,Delhi,35472,Retired,28-Jan-2025,VERIFIED,LOW
USR10583,Bhavya Deo,,9058 3675 5877,1984-05-18 05:38:34,Hyd,Telangana,25652,Salaried,02-23-2024,V,low
USR98823,Chaitanya Comar,DJIOG9714L,189816453339,567093010,bengaluru,Karnataka,Not Available,Unemployed,2024/04/19,Rejected,High
usr63566,  Gautam Kade  ,YSUWN7714S,0688-5749-9205,15/01/1978,Hyderabad,Telangana,,Unemployed,1768341345,Verified,low
USR21739,SAI SAWHNEY,XDQVQ8421R,8645 1162 2598,10-29-1983,Delhi,Delhi,31967,Self Employed,2024/07/26,FAILED,Medium
USR30692,Finn Rattan,NOHMC3632L,325950224523,2004/08/25,mumbai,Maharashtra,"₹11,625",Freelancer,2024/11/11,Verified,LOW
USR-61783,NIKITA DAR,SYXGU7828J,266996816404,04/06/1993,Madras,Tamil Nadu,"Rs. 22,256",Self Employed,,KYC_DONE,HIGH
USR29409,  Omya Shetty  ,MCGWA-2122-U,,23/03/1980,Bengaluru,Karnataka,13348,Student,02-10-2024,VERIFIED,LOW
USR74605,Qarin Rout,APUSX-1262-Z,722525174462,1978/05/30,kolkata,West Bengal,33.6k,Self Employed,2025-07-24 19:23:53,KYC_DONE,MEDIUM
USR93419,Veda Dutt,NDEPD6261X,839127277386,10/01/1972,ASR,Punjab,24857,Unemployed,2024/05/22,Verified,MEDIUM
USR60338,RAJESHRI GHOSH,,158084746967,07-06-2005,Calcutta,West Bengal,28909,Student,26-Mar-2025,Verified,Medium
USR62664,Rishi Chauhan,HBRUU3132,,2004/02/05,Lucknow,Uttar Pradesh,38090,Self Employed,17-Dec-2024,Under Review,Medium
usr_65484,Udarsh Mitter,EKYEZ2028A,8498396826480,02/07/1989,lucknow,Uttar Pradesh,"₹5,000",Retired,02-05-2026,Verified,MEDIUM
USR68106,Dhruv Singhal,KHZPW9931X,XXXX-XXXX-8120,11-Dec-1992,Mumbai,Maharashtra,"Rs. 48,685",Business Owner,31/12/2024,Verified,Unknown
USR54228,Aarini Kanda,jbgzh3802n,8610 3685 0469,1961/09/28,Ludhiana,Punjab,16.4k,Business Owner,02/03/2025,APPROVED,medium
30584,Gavin Rana,TUOPJ-3286-U,701625017810,30-Apr-2006,amritsar,Punjab,12693,Unemployed,2024-11-29 18:52:17,V,medium
usr25872,Darpan Mitra,QAJJG8101W,092629250251,1972-11-07 05:04:24,mumbai,Maharashtra,11208,Salaried,,Verified,Medium
USR84450,MOHINI JHA,dhanq5670x,547642233393,10-08-2002,Hyd,Telangana,50768,Business Owner,1727794093,APPROVED,LOW
USR17683,SACHI DARA,YIZLY9203X,6083517166,2004-05-18 15:07:49,Hyderabad,Telangana,"₹26,175",Salaried,16-Jul-2024,KYC_DONE,low
USR79440,Ka1pit Chand,CCSXQ2131Z,1576738603,1990/05/31,chennai,Tamil Nadu,19486,Farmer,1762641991,P,Low
USR40467,Ishwar Bava,HSDHP7920Y,5413 9697 3780,1992-05-16 07:36:53,jalandhar,Punjab,33.2k,Gig Worker,22-Sep-2025,KYC_DONE,LOW
USR-86064,YastiMani,YHGYS1365M,1863 5199 7945,12/07/2004,Mumbay,Maharashtra,Not Available,Retired,2025/12/25,KYC_DONE,low
USR 12801,Isha Ravel,OQXWL5023T,2677-9555-3925,1162961795,lucknow,Uttar Pradesh,26781,Farmer,06-02-2025,REJECTED,Low
USR43708,Chanchal Radhakrishnan,XZMHZ 7501 D,208064567495,11/02/1981,ludhiana,Punjab,19086,Student,,APPROVED,LOW
USR47740,Jagrati Rattan,PQRWS5312R,2932621736697,1974-01-26 06:01:57,Jalandhar,Punjab,24474,Freelancer,2024/11/22,V,LOW
USR-51437,Alexander Barad,FBGQF9418E,2871483069228,12/05/1978,Dilli,Delhi,29.8k,Business Owner,2024/06/04,Done,LOW
USR47824,Ansh Nayar,DDMDN6525,524683012276,09-25-1987,ludhiana,Punjab,23.2k,Gig Worker,01-24-2024,V,low
USR75116,Lipika Wable,ikiiq8129n,0303-2618-7070,01/10/1988 12:15 PM,Mumbay,Maharashtra,32821,Salaried,03-16-2026,APPROVED,Medium
USR83450,  Nilima Seth  ,,,13-Sep-2004,Delhi,Delhi,"INR 11,031",Freelancer,20-Aug-2025,Verified,Medium
USR 16203,Mitali Varughese,HVULA0206V,1645 8738 0901,11-04-1977,ASR,Punjab,11463,Farmer,1755847191,P,MEDIUM
82327,Pranav Deep,GXKYQ6774N,347744546536,1998/05/01,Ludhiana,Punjab,93225,Retired,1728999981,Rejected,Medium
USR19599,Nathan Goel,IQRUP-8299-F,699605329793,,Calcutta,West Bengal,"₹6,805",Freelancer,08-27-2025,VERIFIED,LOW
USR 17307,  Rohan Mane  ,OABXS2819N,9207790734,07-Jan-1989,Ludhiana,Punjab,21158,Business Owner,03-15-2026,VERIFIED,high
USR 47473,Xavier Walia,HLHVN-1397-J,0853 6107 2215,13/03/1965 01:25 PM,amritsar,Punjab,"INR 75,140",Freelancer,2024-04-02 11:27:57,V,Low
USR96676,Pranav Bal,RQZQG5192G,2770-3724-9799,97404649,lucknow,Uttar Pradesh,"Rs. 43,884",Business Owner,2024/07/05,Done,Low
USR 35954,Vincent Sanghvi,KXUYD 1531 Q,943810255275,03-29-2005,ASR,Punjab,23917,Unemployed,14/03/2024 05:17 AM,Done,LOW
USR24515,MADHAVI PARMAR,NZCFY6675L,6622 7318 9846,08-18-1977,Amritsar,Punjab,11812,Student,10-14-2025,VERIFIED,High
USR76065,BANJEET KEER,QGGQN3659L,920752346741,18/06/1989,New Delhi,Delhi,,Gig Worker,04-Mar-2024,KYC_DONE,Low
90927,  Laban Chahal  ,gjhkt0230n,376866438992,1996/01/20,Kolkata,West Bengal,19.0k,Self Employed,,APPROVED,high
