merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size
MCH7344,Rama-Shukla,05699,Clothing,SOLE_PROPRIETOR,HYDERABAD,Telangana,2023/10/11,,Enabled,1447.45
MCH1047,"natarajan, kashyap and goel",NA,Hotels,PRIVATE-LIMITED,kolkata,West Bengal,01/08/2023,XXXX9448,Active,"Rs. 2,594"
MCH6806,Virk-Batra,7011,Hospitality,SOLE-PROPRIETOR,JPR,Rajasthan,1704389145,1113737217,A,687.46
MCH-5704,Bhardwaj and Sons,5942,Book Store,SOLE-PROPRIETOR,New Delhi,Delhi,1709980864,XXXX2621,Enabled,INR 885.73
mch4745,"  Krishnamurthy, Nath and Chahal  ",5699,Apparel,SOLE_PROPRIETOR,Madras,Tamil Nadu,,,Enabled,"₹1,604.97"
MCH6523,Ramanathan-Wali,MCC-5999,Other,Private Limited,Bangalore,Karnataka,27/08/2024,CTGF7705622759501,Active,"2,272.75"
MCH-2450,bail plc,5812,eating place,PRIVATE-LIMITED,HYDERABAD,Telangana,25/04/2024 12:52 PM,XXXX3279,A,"Rs. 3,923"
MCH3075,Bedi-Ramanathan,4131,transprt,Individual,jalandhar,Punjab,29-Sep-2023,XXXX7029,Active,"Rs. 1,301"
MCH9185,Om Ltd,5812,Restaurants,PARTNERSHIP,kolkata,West Bengal,22/09/2025,RKEJ2980134292377,Closed,₹311.59
mch9836,"Nori, Malhotra and Deep",7011.0,HOTEL_LODGING,Sole Proprietor,chennai,Tamil Nadu,,XXXX5684,ACTIVE,"Rs. 3,007"
MCH-4421,  Sani LLC  ,5999,Retail Other,Sole Proprietor,ludhiana,Punjab,15/05/2023,7724162998,Active,₹901.69
MCH6090,Bahl-Ramanathan,07011,Hotel,sole_proprietor,Jalandar,Punjab,1741566545,3270315873,Live,"₹1,685.43"
MCH3688,"  Nayak, Brar and Sahni  ",4814,Mobile Recharge,Individual,Madras,Tamil Nadu,20-Aug-2025,NA,Hold,2787.88
MCH8131,Sekhon-Agrawal,5999,Other,PRIVATE-LIMITED,kolkata,West Bengal,2023/05/15,NA,I,"INR 5,430.66"
MCH-7276,Talwar-Kant,4131,Bus/Taxi,partnership,jaipur,Rajasthan,2023-06-23 22:04:06,NA,Live,692.16
mch8018,Lad PLC,5411.0,kirana,Private Limited,Kolkata,West Bengal,2025/03/27,XXXX3019,ACTIVE,655.70
mch9102,sastry-wali,5942.0,BOOKS_STATIONERY,Private Limited,Poona,Maharashtra,2025-06-30 04:03:18,WUTS6822135925592,A,1846.0
MCH-3017,Ramanathan and Sons,05311,Department Stores,PARTNERSHIP,DELHI,Delhi,06/07/2024,,ACTIVE,-3967.02
MCH 6051,"Prashad, Date and Sodhi",5311,Department Stores,Private Limited,Jalandhar,Punjab,18/01/2026,,Enabled,-212.27
mch2917,Edwin-Ahuja,5411,Grocery Stores,Sole Proprietor,Jalandar,Punjab,2023-06-08 23:40:31,8964022658,I,Rs. 490
mch4977,ARORA-NAYAK,MCC-5999,Other,INDIVIDUAL,LDH,Punjab,05/03/2025,NA,Enabled,1505.38
MCH9418,"BORA, VENKATESH AND LOKE",5411,groceries,individual,bengaluru,Karnataka,22-May-2024,ZTOW0641939254087,Suspended,"1,520.21"
MCH-4114,"Pandya, Jayaraman and Ray",4814,Mobile Recharge,SOLE_PROPRIETOR,Hyderabad,Telangana,01-15-2025,SSMR5889038460894,I,436.15
mch5963,Mukhopadhyay Ltd,5999,Other,PARTNERSHIP,pune,Maharashtra,2023/04/09,XXXX5492,INACTIVE,"₹5,714.63"
MCH 8825,"mandal, chaudhari and savant",5699,garments,individual,jalandhar,Punjab,27/07/2025,8501342789,Enabled,"₹1,817.30"
MCH5776,Date-Mangat,7011,Hospitality,Private Limited,LDH,Punjab,2025/01/15,NA,Live,-1509.26
1696,Prakash-Dhar,5411,kirana,PARTNERSHIP,BLR,Karnataka,01/09/2025,TXHI7483173386178,A,567.04
MCH4090,Panchal-Gera,5942,Books,PRIVATE-LIMITED,Mumbay,Maharashtra,2023/11/23,XXXX0223,I,976.5
MCH4440,"Krishna, Bora and Swaminathan",5699,Apparel,PRIVATE_LIMITED,Jalandar,Punjab,29/04/2023,5872380651,Hold,749.44
MCH8281,Tara-Mander,4131,Bus/Taxi,PRIVATE_LIMITED,Pune,Maharashtra,03-11-2023,TEPW4553100153492,A,"3,216.91"
4811,"rege, misra and mander",07011,Hospitality,Sole Proprietor,ASR,Punjab,,NA,Enabled,₹458.06
MCH1830,shan llc,MCC-7011,HOTEL_LODGING,private_limited,lucknow,Uttar Pradesh,,8821748714,A,405.35
MCH 8449,Mani-Ramachandran,5912,Pharmacies,PARTNERSHIP,delhi,Delhi,2024-12-27 07:20:47,XXXX6183,Live,461.73
MCH2896,"Date, Sahota and Hayre",4131,Transport,individual,Madras,Tamil Nadu,,KPBN8019714054804,A,"₹1,484.62"
mch1093,"dubey, uppal and bhatt",5812,FOOD_SERVICES,PRIVATE_LIMITED,Poona,Maharashtra,26/04/2025,NA,Closed,4005.67
MCH9984,Samra and Sons,MCC-5942,Stationery,PRIVATE-LIMITED,ludhiana,Punjab,02/09/2025,QLUY8246015665493,Enabled,₹983.46
MCH3008,"Datta, Sarkar and Nori",5311,Department Store,Partnership,LDH,Punjab,11-Nov-2024,,Enabled,-522.31
mch5159,"Boase, Nadkarni and Kala",4131,Bus/Taxi,PRIVATE_LIMITED,JPR,Rajasthan,18/05/2025,DDIU4780752450137,A,214.1
mch5333,  Rajagopal-Agate  ,4814,TELECOM,sole_proprietor,ASR,Punjab,,,INACTIVE,15510.71
MCH2498,Peri-Sachdeva,7011.0,Hospitality,individual,lucknow,Uttar Pradesh,22-Jul-2024,7968546113,Enabled,1576.69
MCH4235,NAGAR-SHARMA,5311,Retail,SOLE-PROPRIETOR,Kolkata,West Bengal,10-02-2024,,Live,"1,671.65"
MCH6148,KEER AND SONS,04814,phone service,PRIVATE_LIMITED,Kolkata,West Bengal,08/10/2024,NA,Live,2790.1
MCH4636,Sura and Sons,5699,Apparel,Partnership,mumbai,Maharashtra,1702835915,8723730767,Live,
MCH 1124,"Hayre, Chana and Bhasin",MCC-5699,Clothing,Sole Proprietor,jaipur,Rajasthan,10/05/2024,,Enabled,843.01
MCH7828,  Jhaveri and Sons  ,5699.0,garments,Individual,kolkata,West Bengal,2026/02/23,3888843924,A,"₹3,105.54"
MCH6277,"MANGAT, KAUR AND GUHA",07011,Hospitality,PARTNERSHIP,New Delhi,Delhi,2024-04-07 03:31:48,,Active,"Rs. 1,786"
MCH4690,"Dutt, Mukhopadhyay and Dara",5999,Other,SOLE_PROPRIETOR,amritsar,Punjab,24/04/2023 10:55 PM,HYJC1967089654932,Hold,-390.23
mch8110,Kamdar-Raval,MCC-5999,other,partnership,lucknow,Uttar Pradesh,13/07/2023,,Inactive,768.59
MCH-1243,"Buch, Atwal and Roy",5912.0,MEDICAL_STORE,PARTNERSHIP,ludhiana,Punjab,12/06/2025 08:43 AM,NA,Live,"1,323.94"
MCH5851,"Dugar, Shanker and Bedi",NA,Miscellaneous,Sole Proprietor,Pune,Maharashtra,07-24-2024,,Active,-1000.2
MCH4064,"Sastry, Sibal and Rajagopal",4131,Transportation,PARTNERSHIP,Lucknow,Uttar Pradesh,11-23-2024,XXXX7853,Inactive,-460.13
MCH8389,Thaman Group,UNKNOWN,Restaurants,INDIVIDUAL,MUMBAI,Maharashtra,17/02/2024 04:36 PM,XXXX0828,Inactive,"1,716.78"
8601,CHAHAL-PAREKH,5812,Food,PRIVATE-LIMITED,ASR,Punjab,2025/02/20,SPNT7219401023773,A,-600.58
MCH7997,"Rattan, Naik and Singh",5999,Miscellaneous,Individual,Poona,Maharashtra,1717167158,MFLT0388804537888,A,-397.79
mch6078,Oza-Srinivasan,04814,Telecom,Individual,Bombay,Maharashtra,15/10/2023 07:51 PM,,A,4379.06
MCH7058,"Barad,PalandBoase",5311.0,Department Store,INDIVIDUAL,Kolkata,West Bengal,06/12/2025 04:07 AM,XXXX2802,Enabled,"INR 1,284.51"
MCH7042,  Halder-Kalla  ,NA,Misc Retail,PRIVATE_LIMITED,pune,Maharashtra,26/09/2023,NA,Active,"INR 1,230.30"
9415,Krishnamurthy-Warrior,7011.0,Hotels,sole_proprietor,Ludhiana,Punjab,21/02/2023,,Live,₹438.69
MCH4364,SASTRY-SHETTY,4131,Transport,sole_proprietor,kolkata,West Bengal,14/06/2024,BYKR5512266480306,A,"Rs. 1,128"
MCH2120,"Yohannan, Patla and Parmer",7011,hotel_lodging,Partnership,Delhi,Delhi,2024/01/01,XXXX7380,Live,-3366.53
MCH 9778,"chandra, subramanian and borde",5942,Book Store,PRIVATE_LIMITED,Bengaluru,Karnataka,2025-05-20 15:00:27,2832098556,Enabled,"₹2,313.10"
MCH 6507,Kadakia PLC,5812,food_services,PARTNERSHIP,chennai,Tamil Nadu,05-01-2023,XXXX3350,Suspended,INR 740.55
2730,Nayar and Sons,7011,Hotels,SOLE_PROPRIETOR,Jaipur,Rajasthan,06-30-2023,NA,ACTIVE,"₹1,113.62"
MCH3743,doctor ltd,05912,Pharmacy,sole_proprietor,Hyd,Telangana,16/01/2023 08:06 PM,BRVO9557812490695,Enabled,"12,417.30"
mch9074,Thaman-Ramesh,misc,kirana,private_limited,New Delhi,Delhi,04/08/2024,YVFC7381559709766,ACTIVE,"₹2,298.62"
1730,  Buch Ltd  ,5699,Fashion,individual,Kolkata,West Bengal,2023/04/25,NA,Live,₹813.32
MCH8953,Oak Inc,5912,Medical,PARTNERSHIP,Mumbai,Maharashtra,2025/04/18,,Active,-1051.63
mch1122,Bakshi and Sons,,Department Store,private_limited,chennai,Tamil Nadu,03-09-2023,NA,Live,638.59
MCH5281,RAMASWAMY-BHANDARI,5411,kirana,partnership,Bangalore,Karnataka,2023/04/04,NA,Live,INR 113.91
mch1336,"NARAYANAN, ANAND AND KALITA",5999.0,Other,SOLE-PROPRIETOR,Ludhiana,Punjab,,XXXX4236,Live,Rs. 699
MCH1921,Raj LLC,5999,Miscellaneous,PARTNERSHIP,lucknow,Uttar Pradesh,12-Feb-2024,5917860419,Active,"₹2,280.24"
MCH3795,Sinha-Ramesh,4814,TELECOM,Partnership,Hyderabad,Telangana,2024/06/19,XXXX9092,Live,1083.1
MCH7236,"Ramanathan, Varkey and Iyengar",5812.0,Restaurant,partnership,ludhiana,Punjab,17/01/2024 08:37 PM,8807064129,ACTIVE,INR 843.44
MCH7057,"Lad, Kala and Bhagat",4814.0,TELECOM,PARTNERSHIP,jaipur,Rajasthan,10/02/2026 03:50 PM,NA,Active,1333.8
MCH9560,Puri-Ahluwalia,5999,Misc Retail,Partnership,ludhiana,Punjab,2025-06-21 05:09:56,XXXX3305,Enabled,1176.68
MCH3129,"Ghose,HariandGarde",5411,GROCERY_STORE,SOLE_PROPRIETOR,Ludhiana,Punjab,27/06/2025 03:24 AM,GWXI4589298577824,Live,"1,908.27"
8549,"Tandon, Tella and Srinivas",5311,Department Store,PARTNERSHIP,jalandhar,Punjab,22/09/2025 11:22 AM,NA,Live,-649.65
mch3163,Hora-Peri,5999,Retail Other,Partnership,Kolkata,West Bengal,2025-08-22 19:53:51,CRLP7276100496707,ACTIVE,
mch5857,"VARUGHESE, VORA AND CHOKSHI",4814,TELECOM,individual,lucknow,Uttar Pradesh,21/11/2025,,INACTIVE,₹687.33
MCH6200,"Kapadia, Bail and Badal",04131,TRAVEL,PRIVATE_LIMITED,Chennai,Tamil Nadu,12-09-2023,NA,Live,1183.13
MCH3328,Yadav and Sons,4814.0,Telecom,PARTNERSHIP,LKO,Uttar Pradesh,2023/04/20,FIFX0642566792123,ACTIVE,"1,324.81"
MCH5631,"Bhattacharyya, Behl and Barad",5699,CLOTHS,SOLE_PROPRIETOR,Bangalore,Karnataka,1756573001,XXXX1656,ACTIVE,Rs. 857
MCH9430,"Shetty, Pau and Chhabra",4814,phone service,Partnership,Poona,Maharashtra,31-Oct-2023,,Live,₹927.24
MCH-4211,Amb1e-Saha,,groceries,sole_proprietor,Dilli,Delhi,27-Jun-2023,,Active,Rs. 525
mch8076,Seshadri LLC,5942,Books,PARTNERSHIP,Jaipur,Rajasthan,1740142995,,Inactive,"INR 4,406.44"
MCH6366,"hora, edwin and zacharia",4814,Mobile Recharge,sole_proprietor,ludhiana,Punjab,29/03/2025,8367872742,ACTIVE,₹780.59
MCH3637,Pai-Parikh,05812,eating place,SOLE_PROPRIETOR,HYDERABAD,Telangana,2024/06/26,NA,Active,"3,420.81"
MCH8446,Kuruvi11a Gr0up,5999,Miscellaneous,sole_proprietor,Madras,Tamil Nadu,2025/07/07,NA,Active,INR 979.24
MCH1454,Mishra-Batra,5999,Other,sole_proprietor,Hyd,Telangana,02/12/2025 08:43 PM,ARMV5646544388660,Live,163.44
MCH8038,"sane, bir and singhal",5311,Department Store,individual,amritsar,Punjab,,NA,I,1346.16
MCH7919,"Dugar, Buch and Bhatti",5812,Restaurant,PRIVATE_LIMITED,Hyd,Telangana,17/11/2023 05:05 PM,,ACTIVE,"₹3,138.05"
MCH3214,Dubey Inc,4131,transprt,INDIVIDUAL,Bangalore,Karnataka,24/07/2024 12:45 AM,1238686450,ACTIVE,"Rs. 2,052"
mch1968,Shroff-Mani,,kirana,partnership,MUMBAI,Maharashtra,10/04/2024,FIQR5425866491953,Enabled,"Rs. 1,674"
MCH7955,"Andra, Oommen and Salvi",5699,garments,PARTNERSHIP,ASR,Punjab,02-02-2023,XXXX5039,Live,-2313.71
MCH4102,Dass LLC,5912.0,chemist,PARTNERSHIP,kolkata,West Bengal,19/02/2026,XXXX9287,Live,₹375.32
9153,Amble and Sons,4131,Bus/Taxi,sole_proprietor,ASR,Punjab,11/04/2025,RQJV0029687316825,Live,
MCH2724,Saha Group,,Department Store,Individual,Jaipur,Rajasthan,1770600785,LOPJ0201883436603,Inactive,
MCH2237,Chatterjee-Din,4814,TELECOM,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,01-23-2023,4350832934,Live,
mch6630,"  Kalla, Vyas and Lanka  ",5942,Stationery,Sole Proprietor,JPR,Rajasthan,,,Active,257.87
MCH3512,"  Bhatti, Khosla and Chhabra  ",,phone service,PRIVATE_LIMITED,Amritsar,Punjab,1683243379,NA,Active,"Rs. 1,112"
MCH2196,Badal-Ghosh,4131.0,transprt,INDIVIDUAL,delhi,Delhi,2024/04/07,XXXX7232,A,188.84
MCH4340,"Nadig, Kothari and Khalsa",7011,Hotels,partnership,mumbai,Maharashtra,,,ACTIVE,1756.35
MCH5546,"Brar, Rajan and Bhat",4814,phone service,Private Limited,Bengaluru,Karnataka,16-Oct-2024,,A,843.23
mch6998,Jani-Nayak,5311,DEPT_STORE,individual,DELHI,Delhi,01-27-2026,,A,"₹3,349.13"
MCH6746,"Tank, Chanda and Kothari",5411.0,Grocery Stores,PRIVATE_LIMITED,Ludhiana,Punjab,04-Feb-2024,2882499145,A,2445.51
MCH6730,"Babu, Sarma and Setty",5912,chemist,Partnership,Lucknow,Uttar Pradesh,2023/10/28,XXXX4738,ACTIVE,1118.53
MCH8982,deo-nath,5812,FOOD_SERVICES,PRIVATE-LIMITED,Amritsar,Punjab,1689671726,NA,Active,1840.43
MCH8725,Ganesan Inc,5411,Grocery Stores,PRIVATE_LIMITED,Jalandar,Punjab,1677248337,NA,I,-1002.32
MCH9946,Jain LLC,MCC-5912,Medical,Partnership,pune,Maharashtra,2024-12-10 16:23:14,WESP3308956963595,Active,"Rs. 1,421"
MCH9406,Goyal-Bhakta,5912,MEDICAL_STORE,individual,Dilli,Delhi,11-20-2023,,A,280.93
MCH6520,Manda-Shah,5912,MEDICAL_STORE,Individual,kolkata,West Bengal,01/08/2024 12:55 AM,,ACTIVE,1457.02
MCH1959,"Barad, Bala and Chad",MCC-5999,Retail Other,INDIVIDUAL,Pune,Maharashtra,2025-10-12 19:55:24,,Live,578.42
MCH1388,"Kala, Kunda and Pandit",5912,Medical,SOLE_PROPRIETOR,bengaluru,Karnataka,22/07/2025,PZDL0297294331143,Live,"INR 3,155.43"
MCH-6155,"Varghese, Mahal and Nadkarni",5812,Restaurants,PRIVATE-LIMITED,jaipur,Rajasthan,2024-07-20 05:18:20,MGRT6859674527943,ACTIVE,
MCH 9459,BATTA-HANDA,MCC-4131,Transport,PARTNERSHIP,Hyderabad,Telangana,03/06/2025,NA,Live,11281.97
MCH7735,Nanda PLC,05912,chemist,INDIVIDUAL,kolkata,West Bengal,,4101693364,ACTIVE,₹763.99
MCH9609,Saran-Iyengar,,Restaurant,SOLE_PROPRIETOR,bengaluru,Karnataka,14/11/2023,NA,Active,3223.75
MCH6450,Mishra PLC,5411,kirana,Individual,Madras,Tamil Nadu,2024-04-02 01:49:04,NA,Inactive,
MCH8365,Banik PLC,MCC-5999,Miscellaneous,Private Limited,Jalandhar,Punjab,01-11-2024,XXXX2609,Active,"Rs. 3,523"
MCH1756,Ben and Sons,5999.0,Miscellaneous,Private Limited,HYDERABAD,Telangana,02-Aug-2023,XXXX4519,A,"₹1,706.90"
MCH 2092,"Dubey, Tara and Thaker",04131,Transportation,individual,Kolkata,West Bengal,2023/11/09,6682311847,Live,1262.97
MCH9067,Korpal-Som,4814,TELECOM,PRIVATE-LIMITED,amritsar,Punjab,04/10/2024,5383470268,INACTIVE,1246.81
MCH1751,"Keer, Dara and Gour",5942,BOOKS_STATIONERY,INDIVIDUAL,LDH,Punjab,29-Jun-2023,,SUSPENDED,"1,719.30"
8437,  Sinha LLC  ,7011,HOTEL_LODGING,Sole Proprietor,Kolkata,West Bengal,1764837012,NA,Inactive,761.27
MCH 3541,"SRIVASTAVA, TELLA AND KONDA",4814,Mobile Recharge,PRIVATE-LIMITED,DELHI,Delhi,10-31-2024,XXXX6960,A,"₹2,341.43"
MCH8777,Kibe PLC,7011,Hotel,PARTNERSHIP,MUMBAI,Maharashtra,16-Jun-2023,3399976956,Inactive,1945.67
MCH1806,dugar-rege,5912,chemist,PRIVATE-LIMITED,New Delhi,Delhi,,7841679256,S,"Rs. 1,498"
mch8692,"Dubey, Nair and Bobal",5812,eating place,sole_proprietor,ludhiana,Punjab,17-Apr-2023,9956125917,Enabled,"₹2,839.54"
MCH9009,Badami-Sani,5411,groceries,Individual,Mumbay,Maharashtra,03-31-2024,XXXX8465,Enabled,"INR 1,732.46"
MCH 9975,Nadkarni-Sane,5999,misc retail,SOLE-PROPRIETOR,New Delhi,Delhi,02-Aug-2025,XXXX7415,Suspended,"INR 4,465.19"
MCH6473,  Tata Group  ,5812,Restaurants,PRIVATE_LIMITED,LKO,Uttar Pradesh,09-Apr-2023,3128582685,Suspended,2924.69
MCH2915,"Vohra, Pathak and Bumb",5912,Pharmacies,INDIVIDUAL,Kolkata,West Bengal,06/09/2025,NA,Active,₹459.58
MCH1782,Kari PLC,5411.0,Grocery,SOLE_PROPRIETOR,MUMBAI,Maharashtra,26/06/2024,NA,A,-4762.58
MCH3487,Soni and Sons,5912,Medical,sole_proprietor,lucknow,Uttar Pradesh,16/05/2023 03:23 AM,XXXX5287,A,1671.71
MCH5423,"Chanda, Mallick and Butala",MCC-5311,Department Store,sole_proprietor,Jaipur,Rajasthan,2024/08/25,XXXX3345,A,INR 458.56
MCH 4431,"Wali, Zachariah and Toor",MCC-5411,GROCERY_STORE,SOLE_PROPRIETOR,Bombay,Maharashtra,13-May-2023,,Blocked,"₹3,595.68"
MCH5565,Chatterjee and Sons,5411,Grocery,SOLE-PROPRIETOR,Poona,Maharashtra,12-11-2025,NMWT6772454974745,A,1083.09
MCH7273,Keer and S0ns,7011,HOTEL_LODGING,private_limited,chennai,Tamil Nadu,1724493261,NA,A,3146.24
MCH2133,Bose-Saraf,5999,misc retail,SOLE-PROPRIETOR,MUMBAI,Maharashtra,2024/09/19,6035698626,Suspended,-434.11
MCH9278,Oza-Gera,4131,Transport,partnership,Mumbai,Maharashtra,20/04/2024,,ACTIVE,"Rs. 13,241"
MCH7204,Thaman Ltd,,Stationery,individual,jalandhar,Punjab,05-Sep-2023,NA,ACTIVE,Rs. 937
MCH6107,"Bhattacharyya, Narayanan and Samra",05812,Food,PARTNERSHIP,pune,Maharashtra,21/02/2025,NA,A,1215.85
MCH6541,"Mahal, Panchal and Doshi",5912,chemist,INDIVIDUAL,Mumbay,Maharashtra,2024-06-12 16:15:10,XXXX5174,ACTIVE,Rs. 307
mch6607,Bedi-Bhandari,05812,Food,SOLE-PROPRIETOR,ludhiana,Punjab,30/12/2023,,Live,"₹1,203.00"
MCH3281,Thakur-Gade,5912,Pharmacy,SOLE-PROPRIETOR,Dilli,Delhi,,XXXX4216,Closed,432.42
MCH6843,Gupta Gr0up,05942,Book Store,SOLE-PROPRIETOR,Jaipur,Rajasthan,,WRES2664733004628,Active,825.48
MCH-3093,Keer Inc,4814,Mobile Recharge,Individual,Jalandhar,Punjab,,5623610175,INACTIVE,-881.76
MCH8879,  Raju and Sons  ,NA,MEDICAL_STORE,sole_proprietor,Lucknow,Uttar Pradesh,2023-08-30 05:18:50,,ACTIVE,Rs. 906
MCH 4994,"Uppal, Bawa and Gera",05812,eating place,sole_proprietor,DELHI,Delhi,04-21-2023,,Live,"Rs. 1,710"
MCH4322,Patla PLC,4814,telecom,PRIVATE-LIMITED,pune,Maharashtra,10-17-2025,XXXX9948,A,Rs. 274
MCH1865,Chandra-Pandey,5942,Books,individual,pune,Maharashtra,15-Nov-2025,,ACTIVE,3847.74
MCH6213,Sangha LLC,,Retail Other,PRIVATE_LIMITED,delhi,Delhi,03/12/2025 12:46 PM,NA,ACTIVE,Rs. 722
MCH5518,Bhalla-Chaudhuri,5812,Food,Individual,LKO,Uttar Pradesh,19/04/2025,NA,Active,1038.42
MCH 5484,Vasa PLC,7011.0,HOTEL_LODGING,individual,Lucknow,Uttar Pradesh,06-01-2023,KFFT4078081558704,Active,
MCH1591,Ramaswamy-Babu,5311,DEPT_STORE,PARTNERSHIP,amritsar,Punjab,18/04/2024,NA,Enabled,1638.46
MCH4273,Bava Group,5999,Misc Retail,Private Limited,Ludhiana,Punjab,28/12/2024 03:12 PM,OCKK9490643242644,Inactive,2773.64
MCH4101,"Sani, Ben and Subramaniam",5311,Department Stores,private_limited,pune,Maharashtra,2025-10-20 20:35:21,XXXX9217,Live,1377.51
MCH6102,"hayre, peri and sura",7011,Hotel,private_limited,Ludhiana,Punjab,01-26-2024,FLWX5559304020457,Active,-4593.66
MCH5160,subramanian inc,7011,Hotel,partnership,amritsar,Punjab,17/11/2025,,A,1435.76
mch1101,Seshadri-Rajagopalan,4814.0,phone service,INDIVIDUAL,Calcutta,West Bengal,06-28-2023,,I,3516.26
MCH7517,"  Banik, Kamdar and Dada  ",5699,CLOTHS,individual,ASR,Punjab,20/07/2025,YYXV9001319720217,ACTIVE,"INR 2,046.69"
MCH6187,"Shanker, Sastry and Rattan",4131,TRAVEL,Individual,Dilli,Delhi,11-17-2025,NA,ACTIVE,327.19
MCH8614,Singhal Group,5912,Medical,sole_proprietor,BLR,Karnataka,27-Mar-2025,XXXX4582,ACTIVE,4570.35
mch6390,barman plc,UNKNOWN,MEDICAL_STORE,INDIVIDUAL,kolkata,West Bengal,24/11/2023,XXXX9714,Active,-904.29
MCH7614,WaliLtd,5699,garments,individual,Mumbai,Maharashtra,03-Jul-2023,BEBD9243619313229,ACTIVE,Rs. 969
MCH 4835,  Hari Inc  ,MCC-5912,MEDICAL_STORE,individual,HYDERABAD,Telangana,10/06/2024,XXXX3222,ACTIVE,INR 348.86
MCH-2731,Krishna-Kumar,5311,Department Store,PRIVATE_LIMITED,ludhiana,Punjab,18-Dec-2025,XXXX8549,Enabled,"1,031.53"
mch5040,Lala-Pandit,5411,Grocery Stores,INDIVIDUAL,kolkata,West Bengal,,,Live,INR 709.71
MCH4086,"Kannan, Varghese and Lalla",5311,Retail,private_limited,mumbai,Maharashtra,12-08-2024,0493830742,Enabled,"₹1,459.96"
MCH-1033,Sidhu and Sons,4814,phone service,individual,Jalandhar,Punjab,11-Sep-2023,WXKC0706100279623,Active,"1,871.48"
MCH6360,"  Desai, Shroff and Goel  ",7011,Hotel,private_limited,Jalandhar,Punjab,11-Nov-2025,7990572488,INACTIVE,635.23
MCH7514,Ahuja-Bobal,5311,Retail,Sole Proprietor,lucknow,Uttar Pradesh,2024-04-19 10:36:48,,A,"1,943.52"
MCH1193,"Padmanabhan, Sekhon and Dhawan",5812,Restaurants,PARTNERSHIP,lucknow,Uttar Pradesh,16-Jan-2025,NA,Active,"INR 1,712.05"
MCH1154,"oommen, tata and randhawa",NA,hotel,PARTNERSHIP,Kolkata,West Bengal,2025/04/18,RBFJ6015227406897,Active,INR 655.30
MCH6256,MANDA INC,5912,Pharmacy,PARTNERSHIP,Ludhiana,Punjab,27/09/2024 10:23 PM,,ACTIVE,INR 574.96
MCH8337,padmanabhan-nanda,5999,Misc Retail,INDIVIDUAL,BLR,Karnataka,1724141641,OIGZ3615629643358,ACTIVE,₹694.67
MCH9797,"Basu, Kota and Hora",7011,HOTEL_LODGING,INDIVIDUAL,jaipur,Rajasthan,,NA,A,3455.43
MCH 8939,"DHAWAN, KAMDAR AND DALAL",5812,Restaurants,individual,Bangalore,Karnataka,2023-01-06 17:37:02,0807622113,ACTIVE,Rs. 729
MCH6112,LUTHRA-GROVER,5942,Books,partnership,Jaipur,Rajasthan,22/06/2024,NA,Live,"Rs. 1,366"
MCH8308,"Ganguly, Raj and Keer",,Mobile Recharge,INDIVIDUAL,ASR,Punjab,04-02-2023,5508076719,A,"₹3,204.80"
MCH-6493,"SUBRAMANIAM, PRASHAD AND PARMER",,Bus/Taxi,SOLE_PROPRIETOR,Mumbay,Maharashtra,2025/04/13,XXXX8820,I,
mch2825,Ku1karni Inc,4814,phone service,INDIVIDUAL,ludhiana,Punjab,18/07/2023,QGWN3520325181186,Active,"1,291.01"
MCH2404,  Mutti-Seshadri  ,5411,GROCERY_STORE,INDIVIDUAL,Ludhiana,Punjab,13/01/2026 07:54 AM,,Active,INR 233.40
MCH7912,Som-Mistry,,Misc Retail,PARTNERSHIP,jaipur,Rajasthan,1756459955,,A,
MCH4674,Sachar-Loke,5699,Apparel,Private Limited,Jalandhar,Punjab,,NA,Active,"INR 1,222.52"
MCH3705,Vig Ltd,5942,Stationery,INDIVIDUAL,Chennai,Tamil Nadu,,,A,1102.78
MCH3637,"Lalla, Deep and Sama",5699,Fashion,INDIVIDUAL,Poona,Maharashtra,27/05/2023,GKWZ9818461335290,Live,560.03
MCH8553,Kumar and Sons,5411.0,Grocery Stores,Partnership,Jalandhar,Punjab,15/11/2025,,Live,1412.27
MCH 1071,ShankarGroup,7011,Hotel,INDIVIDUAL,MUMBAI,Maharashtra,2024-06-23 13:38:43,6765564160,Active,-389.19
MCH7862,  Pandit-Ratti  ,05912,MEDICAL_STORE,INDIVIDUAL,Amritsar,Punjab,23/04/2023,NA,Enabled,558.23
MCH7965,  Magar-Kant  ,5311,Department Stores,SOLE_PROPRIETOR,Pune,Maharashtra,13-May-2024,XXXX3832,Active,567.32
MCH3269,Kara-Ramaswamy,,eating place,Partnership,Poona,Maharashtra,07-Dec-2023,,Enabled,"₹1,481.00"
MCH2501,ravel inc,,Pharmacies,partnership,ludhiana,Punjab,13/08/2024,XXXX9432,Live,"₹2,494.94"
MCH5502,KAUL-NAYAR,05912,Pharmacy,sole_proprietor,Madras,Tamil Nadu,1729283714,0267393457,Enabled,Rs. 716
MCH3983,Behl-Viswanathan,5411.0,Grocery Stores,PARTNERSHIP,ludhiana,Punjab,23/04/2024,PHDB4189535389714,Active,"INR 1,037.83"
MCH3610,KHANNA-GOSWAMI,,TELECOM,sole_proprietor,amritsar,Punjab,11-Jul-2023,,ACTIVE,940.6
