txn_id,timestamp,timestamp_status,user_id,merchant_id,amount,amount_status,utr,utr_status,mcc,mcc_status,status,full_name,pan,pan_status,aadhaar,aadhaar_status,date_of_birth,age_status,city,state,monthly_income,income_status,occupation,signup_timestamp,signup_date,account_age_days,signup_status,risk_segment,kyc_status,merchant_name,mcc_mer,merchant_category,business_type,city_mer,state_mer,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_category,onboarding_date_status,settlement_account_status,merchant_status_status,ticket_size_status,txn_id_clean,dispute_count,total_disputed_amount,latest_reported,top_reason_code,max_severity,is_kyc_linked,is_merchant_linked,is_disputed,mcc_derived,age,flag_amount_anomaly,flag_utr_invalid,flag_missing_utr_and_failed,flag_mcc_invalid,flag_kyc_doc_invalid,flag_kyc_doc_missing,flag_underage,flag_income_anomaly,flag_rejected_kyc_active,flag_under_review_kyc_active,flag_brand_new_account,flag_merchant_suspended,flag_merchant_status_unknown,flag_ticket_size_imputed,flag_amount_vs_ticket_mismatch,flag_high_severity_dispute,flag_unauthorized_reason,flag_disputed_amount_mismatch,flag_unlinked_kyc,flag_unlinked_merchant,txn_hour,txn_day_of_week,is_weekend,is_night_txn,flag_round_amount,signup_date_parsed,days_since_signup_at_txn,user_txn_count,user_total_volume,user_dispute_count,user_failed_count,user_distinct_merchants,user_max_single_txn,user_failed_rate,user_avg_amount,user_std_amount,user_amount_zscore,flag_amount_zscore_outlier,user_income_to_spend_ratio,flag_income_spend_mismatch,flag_new_account_high_volume,flag_invalid_kyc_high_volume,merchant_txn_count,merchant_total_volume,merchant_dispute_count,merchant_disputed_txn_count,merchant_chargeback_ratio,merchant_ratio_insufficient_sample,flag_merchant_above_category_median,category_txn_count,category_total_volume,category_dispute_count,category_chargeback_ratio,user_cycle_score,merchant_cycle_score,flag_count,fraud_risk_score,risk_tier
TXN00004875,2026-08-03 07:22:13,VALID,USR96809,MCH4647,7504.44,VALID,UTR4721769443,VALID,4131.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,0,False,False,False,,,1,7504.44,0.0,0,1,7504.44,0.0,7504.44,,,False,,False,False,False,2,22152.97,0.0,0,,True,False,,,,,0.0,0.0,0,0.0,LOW
TXN00015259,2026-01-29 06:16:09,VALID,USR49649,MCH9682,20005.95,VALID,UTR8196104797,VALID,5912.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6,3,False,False,False,,,1,20005.95,0.0,0,1,20005.95,0.0,20005.95,,,False,,False,False,False,4,47286.229999999996,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00016949,2026-01-20 06:47:02,VALID,USR72712,MCH1782,1979.38,VALID,UTR1983391441,VALID,5912.0,VALID,SUCCESS,Faras Saxena,PPWHA8779T,VALID,XXXXXXXX0873,MASKED,2001-12-23,VALID,Hyderabad,Telangana,,MISSING,Gig Worker,2024/03/11,2024-03-11,916.0,DATE_ONLY,Low,REJECTED,Kari Plc,5411.0,Grocery,Sole Proprietorship,Mumbai,Maharashtra,2024-06-26,,Unknown,4762.58,Unique,present,MISSING,PROVIDED,PROVIDED,,,,,,,True,True,False,0,24.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,6,1,False,False,False,2024-03-11,680.0,1,1979.38,0.0,0,1,1979.38,0.0,1979.38,,,False,,False,False,False,5,77606.15000000001,2.0,2,0.4,False,True,895.0,10910200.26,127.0,0.1418994413407821,0.0,0.0,2,0.17555555555555555,MEDIUM
TXN00013550,2026-02-05 02:17:25,VALID,USR30674,MCH6201,2548.29,VALID,UTR9773151194,VALID,5812.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,False,True,False,,,1,2548.29,0.0,0,1,2548.29,0.0,2548.29,,,False,,False,False,False,2,3748.12,0.0,0,,True,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00016987,2026-02-01 09:03:27,VALID,USR47495,MCH1578,7423.46,VALID,UTR1100183661,VALID,5912.0,VALID,FAILED,,,,,,,,,,,,,,,,,,,Gala Ltd,5999.0,Other / Misc,Individual,Bengaluru,Karnataka,2023-04-13,,Active,446.42,Unique,present,MISSING,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,9,6,True,False,False,,,1,7423.46,0.0,1,1,7423.46,1.0,7423.46,,,False,,False,False,False,3,15372.47,0.0,0,0.0,False,False,1230.0,14529247.47,168.0,0.13658536585365855,0.0,0.0,1,0.027777777777777776,LOW
TXN00001634,2026-02-14 14:52:36,VALID,USR65269,MCH8636,19888.29,VALID,,MISSING,4131.0,VALID,SUCCESS,Maya Joshi,KNYRW5148F,VALID,XXXXXXXX5318,MASKED,1970-06-20,VALID,Jaipur,Rajasthan,17383.0,STANDARD_INCOME,Unemployed,2024-09-03 17:35:01,2024-09-03,740.0,VALID,Low,APPROVED,Ghosh Dash,5942.0,Books & Stationery,Partnership,Amritsar,Punjab,2023-09-06,8172688665,Unknown,3699.41,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,True,True,False,0,56.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14,5,True,False,False,2024-09-03,529.0,1,19888.29,0.0,0,1,19888.29,0.0,19888.29,,,False,0.09534358281079215,False,False,False,2,36746.22,0.0,0,,True,False,850.0,10256313.08,112.0,0.13176470588235295,0.0,0.0,1,0.027777777777777776,LOW
TXN00016449,2026-03-31 11:29:42,VALID,USR95709,MCH3769,22668.0,VALID,UTR4702223072,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,1,False,False,False,,,1,22668.0,0.0,0,1,22668.0,0.0,22668.0,,,False,,False,False,False,2,42347.66,0.0,0,,True,False,,,,,0.0,0.0,0,0.0,LOW
TXN00004655,2026-02-26 12:03:16,VALID,USR70749,MCH8556,9591.09,VALID,,MISSING,5812.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,"Rout, Dhillon And Sinha",5942.0,Books & Stationery,Sole Proprietorship,Jaipur,Rajasthan,2023-04-05,,Active,975.635,Unique,present,MISSING,PROVIDED,MISSING_OR_INVALID,,,,,,,False,True,False,0,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,12,3,False,False,False,,,3,16704.24,0.0,2,3,9591.09,0.6666666666666666,5568.080000000001,4376.339479028106,0.9192636949849754,False,,False,False,False,4,37191.770000000004,1.0,1,0.25,False,True,850.0,10256313.08,112.0,0.13176470588235295,0.0,0.0,2,0.13055555555555554,LOW
TXN00019371,2026-03-21 00:27:06,VALID,USR27046,MCH8333,986.0,VALID,UTR3642220875,VALID,,MISSING,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,5,True,True,False,,,2,18051.97,0.0,1,2,17065.97,0.5,9025.985,11370.25582827625,-0.7071067811865476,False,,False,False,False,2,8370.77,0.0,0,,True,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00014810,2026-02-07 03:57:43,VALID,USR81834,MCH3029,24268.5,VALID,UTR9172621182,VALID,,MISSING,SUCCESS,,,,,,,,,,,,,,,,,,,Sarma Plc,4131.0,Other / Misc,Sole Proprietorship,Mumbai,Maharashtra,2024-06-15,1403660080,Unknown,163.28,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,3,5,True,True,False,,,2,37648.88,0.0,0,2,24268.5,0.0,18824.44,7699.063486372873,0.7071067811865476,False,,False,False,False,4,68400.43,0.0,0,0.0,False,False,1230.0,14529247.47,168.0,0.13658536585365855,0.0,0.0,2,0.05555555555555555,LOW
TXN00002996,2026-03-28 07:30:46,VALID,USR61903,MCH3601,21633.74,VALID,UTR7890900025,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Deshpande Nigam,4131.0,Transport & Travel,Partnership,Bengaluru,Karnataka,2024-06-12,7464108463,Active,2765.11,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,7,5,True,False,False,,,2,42913.65,0.0,0,2,21633.74,0.0,21456.825,250.19559238723735,0.7071067811865475,False,,False,False,False,2,21928.370000000003,0.0,0,,True,False,991.0,11848066.26,143.0,0.1442986881937437,0.0,0.0,1,0.027777777777777776,LOW
TXN00011160,2026-03-02 23:24:57,VALID,USR27616,MCH6481,16806.0,VALID,UTR3294741617,VALID,5812.0,VALID,SUCCESS,Tristan Comar,MXDRJ6747S,VALID,1219200481214,INVALID,1987-09-12,VALID,Ludhiana,Punjab,24071.0,STANDARD_INCOME,Farmer,2025/10/14,2025-10-14,334.0,DATE_ONLY,Medium,APPROVED,Kalita Inc,4131.0,Other / Misc,Private Limited,Mumbai,Maharashtra,2024-11-29,BFCN8370004846639,Active,1389.63,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,TXN00011160,1.0,1773.89,2026-03-18 00:00:00,SERVICE_NOT_PROVIDED,LOW,True,True,True,0,39.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,23,0,False,False,False,2025-10-14,139.0,2,38576.0,2.0,0,2,21770.0,0.0,19288.0,3510.078061810022,-0.7071067811865475,False,0.1335493609183942,False,False,True,2,20426.45,1.0,1,,True,False,1230.0,14529247.47,168.0,0.13658536585365855,0.0,0.0,4,0.1111111111111111,LOW
TXN00010741,2026-02-02 12:26:33,VALID,USR15061,MCH4804,4143.37,VALID,UTR7386847064,VALID,5912.0,VALID,SUCCESS,Zaitra Bera,BHTUO1911N,VALID,733100877313,VALID,2007-07-28,VALID,Jaipur,Rajasthan,11656.0,STANDARD_INCOME,Business Owner,16-Feb-2024,2024-02-16,940.0,DATE_ONLY,Medium,APPROVED,Swamy Plc,5699.0,Apparel,Partnership,Lucknow,Uttar Pradesh,2025-01-12,,Suspended,207.24,Unique,present,MISSING,PROVIDED,PROVIDED,,,,,,,True,True,False,0,19.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,12,0,False,False,False,2024-02-16,717.0,1,4143.37,0.0,0,1,4143.37,0.0,4143.37,,,False,0.02962258350491878,False,False,False,2,6586.57,0.0,0,,True,False,884.0,10588724.41,110.0,0.1244343891402715,0.0,0.0,2,0.05555555555555555,LOW
TXN00016054,2026-03-15 17:25:32,VALID,USR97655,MCH2994,18941.0,VALID,UTR2697110394,VALID,5912.0,VALID,SUCCESS,Bakhshi Narula,AESID4850E,VALID,481696485216,VALID,1977-06-17,VALID,Jalandhar,Punjab,33309.0,STANDARD_INCOME,Self Employed,27/09/2024,2024-09-27,716.0,DATE_ONLY,Unknown,APPROVED,Ratta Group,4131.0,Transport & Travel,Partnership,Ludhiana,Punjab,2023-11-14,GYYN8574685496959,Active,2132.38,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,,,,,,,True,True,False,0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17,6,True,False,False,2024-09-27,534.0,1,18941.0,0.0,0,1,18941.0,0.0,18941.0,,,False,0.047387092577581634,False,False,False,3,29949.76,0.0,0,0.0,False,False,991.0,11848066.26,143.0,0.1442986881937437,0.7,0.0,1,0.09777777777777777,LOW
TXN00010406,2026-03-01 11:05:31,VALID,USR39771,MCH6240,3836.0,VALID,UTR4227161363,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Mutti Plc,5999.0,Other / Misc,Partnership,Delhi,Delhi,2025-11-08,,Active,1461.1,Found Duplicate,present,MISSING,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11,6,True,False,False,,,2,16173.57,0.0,1,2,12337.57,0.5,8086.785,6011.517797732117,-0.7071067811865475,False,,False,False,False,6,51698.29,1.0,1,0.16666666666666666,False,True,1230.0,14529247.47,168.0,0.13658536585365855,0.0,0.0,1,0.07777777777777778,LOW
TXN00013235,2026-01-12 03:08:28,VALID,USR47710,MCH6094,16886.0,VALID,UTR0066664561,VALID,,MISSING,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,0,False,True,False,,,1,16886.0,0.0,0,1,16886.0,0.0,16886.0,,,False,,False,False,False,5,64330.64,0.0,0,0.0,False,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00006585,2026-01-19 05:00:28,VALID,USR44123,MCH7754,16732.0,VALID,UTR1689479216,VALID,,MISSING,FAILED,Lopa Saini,,MISSING,173075662449,VALID,2001-07-04,VALID,Hyderabad,Telangana,,MISSING,Student,13/10/2024,2024-10-13,700.0,DATE_ONLY,Unknown,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,25.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5,0,False,False,False,2024-10-13,463.0,2,24561.56,0.0,1,2,16732.0,0.5,12280.78,6294.975693106368,0.7071067811865474,False,,False,False,False,3,38698.53,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00005840,2026-01-19 05:55:18,VALID,USR84908,MCH1735,15754.17,VALID,UTR9072275875,VALID,5411.0,VALID,SUCCESS,Anamika Sabharwal,MWFRB1275P,VALID,123535312258,VALID,1984-06-19,VALID,Hyderabad,Telangana,,MISSING,Business Owner,2024/05/07,2024-05-07,859.0,DATE_ONLY,Medium,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5,0,False,False,False,2024-05-07,622.0,1,15754.17,0.0,0,1,15754.17,0.0,15754.17,,,False,,False,False,False,5,78881.94,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00016413,2026-02-01 02:15:02,VALID,USR92400,MCH9344,17706.71,VALID,UTR1740172412,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,6,True,True,False,,,1,17706.71,0.0,0,1,17706.71,0.0,17706.71,,,False,,False,False,False,3,45052.32,0.0,0,0.0,False,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00005041,2026-03-22 04:42:45,VALID,USR90186,MCH8443,19057.68,VALID,UTR2607972751,VALID,4131.0,VALID,PROCESSING,Isaiah Gill,NQSIA6780V,VALID,XXXXXXXX5128,MASKED,1983-11-27,VALID,Bengaluru,Karnataka,43482.0,STANDARD_INCOME,Self Employed,,,,MISSING_DATE,Low,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,6,True,True,False,,,1,19057.68,0.0,0,1,19057.68,0.0,19057.68,,,False,0.03652407892921209,False,False,False,6,73917.76999999999,0.0,0,0.0,False,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00013613,2026-02-28 06:01:08,VALID,USR98840,MCH8750,8158.5,VALID,UTR5123035994,VALID,4131.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,"Bawa, Chatterjee And Sathe",7011.0,Hospitality & Hotels,Individual,Ludhiana,Punjab,2025-11-30,2442042302,Active,3120.06,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6,5,True,False,False,,,1,8158.5,0.0,0,1,8158.5,0.0,8158.5,,,False,,False,False,False,6,92470.4,0.0,0,0.0,False,False,950.0,11123760.77,125.0,0.13157894736842105,0.0,0.0,0,0.0,LOW
TXN00018923,2026-02-12 17:59:38,VALID,USR86807,MCH5375,17067.63,VALID,UTR8352863454,VALID,5912.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,"Zacharia, Krishnamurthy And Talwar",5699.0,Apparel,Individual,Pune,Maharashtra,2023-02-04,6686840480,Active,872.85,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,17,3,False,False,False,,,1,17067.63,0.0,0,1,17067.63,0.0,17067.63,,,False,,False,False,False,3,46917.0,0.0,0,0.0,False,False,884.0,10588724.41,110.0,0.1244343891402715,0.0,0.0,1,0.027777777777777776,LOW
TXN00008479,2026-03-07 11:40:53,VALID,USR24548,MCH9785,16344.88,VALID,UTR5809846755,VALID,7011.0,VALID,SUCCESS,Sathvik Bakshi,LJFRL2304X,VALID,350335381224,VALID,1974-05-30,VALID,Delhi,Delhi,22300.0,STANDARD_INCOME,Student,1733345120,,,MISSING_DATE,Medium,APPROVED,Bains Bhavsar,5999.0,Other / Misc,Partnership,Mumbai,Maharashtra,2023-08-07,,Active,54.42,Found Duplicate,present,MISSING,PROVIDED,PROVIDED,,,,,,,True,True,False,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11,5,True,False,False,,,1,16344.88,0.0,0,1,16344.88,0.0,16344.88,,,False,0.061079521674140505,False,False,False,3,39643.06,1.0,1,0.3333333333333333,False,True,1230.0,14529247.47,168.0,0.13658536585365855,0.0,0.0,2,0.15555555555555556,MEDIUM
TXN00019154,2026-03-22 01:43:35,VALID,USR22225,MCH5636,6733.15,VALID,UTR8597010120,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,6,True,True,False,,,1,6733.15,0.0,0,1,6733.15,0.0,6733.15,,,False,,False,False,False,2,28418.339999999997,0.0,0,,True,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00015706,2026-03-16 03:34:27,VALID,USR37300,MCH6609,10817.76,VALID,UTR6672419213,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,0,False,True,False,,,1,10817.76,0.0,0,1,10817.76,0.0,10817.76,,,False,,False,False,False,2,20714.97,0.0,0,,True,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00017326,2026-01-16 09:04:17,VALID,USR81947,MCH8074,20107.8,VALID,UTR5052190850,VALID,5812.0,VALID,SUCCESS,Ethandayal,LUELM2838I,VALID,098472602467,VALID,1972-05-29,VALID,Ludhiana,Punjab,57721.0,STANDARD_INCOME,Self Employed,09/01/2024,2024-09-01,742.0,DATE_ONLY,Low,REJECTED,Prakash Bera,4814.0,Telecom,Individual,Jalandhar,Punjab,2024-04-12,2437188894,Unknown,439.79,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,True,True,False,0,54.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,9,4,False,False,False,2024-09-01,502.0,1,20107.8,0.0,0,1,20107.8,0.0,20107.8,,,False,0.029030162332599918,False,False,False,4,46793.369999999995,0.0,0,0.0,False,False,1079.0,13002303.95,143.0,0.13253012048192772,0.0,0.0,2,0.05555555555555555,LOW
TXN00012258,2026-02-14 10:39:26,VALID,USR39713,MCH1626,14032.14,VALID,UTR4651887866,VALID,7011.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,"Pau, Iyengar And Khare",5999.0,Other / Misc,Sole Proprietorship,Delhi,Delhi,2025-07-12,XXXX6353,Unknown,550.42,Unique,present,MASKED,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,10,5,True,False,False,,,1,14032.14,0.0,0,1,14032.14,0.0,14032.14,,,False,,False,False,False,2,31413.8,0.0,0,,True,False,1230.0,14529247.47,168.0,0.13658536585365855,0.0,0.0,1,0.027777777777777776,LOW
TXN00015087,2026-02-06 14:29:51,VALID,USR88704,MCH1215,20189.39,VALID,UTR0751485481,VALID,5812.0,VALID,PROCESSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,14,4,False,False,False,,,1,20189.39,0.0,0,1,20189.39,0.0,20189.39,,,False,,False,False,False,2,29019.82,0.0,0,,True,False,,,,,0.0,0.0,0,0.0,LOW
TXN00019857,2026-02-09 03:41:00,VALID,USR67796,MCH8712,211.24,VALID,UTR8189973392,VALID,7011.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,0,False,True,False,,,1,211.24,0.0,0,1,211.24,0.0,211.24,,,False,,False,False,False,3,34204.3,1.0,1,0.3333333333333333,False,False,,,,,0.0,0.0,1,0.12777777777777777,LOW
TXN00000177,2026-03-18 21:40:43,VALID,USR28325,MCH9077,17276.53,VALID,UTR8663756957,VALID,7011.0,VALID,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,21,2,False,False,False,,,1,17276.53,0.0,1,1,17276.53,1.0,17276.53,,,False,,False,False,False,2,18714.28,0.0,0,,True,False,,,,,0.0,0.0,0,0.0,LOW
TXN00012912,2026-03-28 00:00:00,DATE_ONLY,USR30978,MCH9908,24191.5,VALID,UTR9157318722,VALID,5411.0,VALID,SUCCESS,Raagini Pal,LRWJW8718E,VALID,XXXXXXXX7769,MASKED,1973-12-30,VALID,Mumbai,Maharashtra,26048.0,STANDARD_INCOME,Business Owner,20-Jul-2025,2025-07-20,420.0,DATE_ONLY,Low,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,5,True,True,False,2025-07-20,251.0,1,24191.5,0.0,0,1,24191.5,0.0,24191.5,,,False,0.07739397778460279,False,False,False,5,78741.28,1.0,1,0.2,False,False,,,,,0.0,0.0,1,0.08777777777777777,LOW
TXN00007379,2026-01-14 20:32:36,VALID,USR66270,MCH9453,14724.37,VALID,UTR1142824760,VALID,5411.0,VALID,SUCCESS,Yachana Anne,,MISSING,1200733711056,INVALID,,MISSING_DOB,Mumbai,Maharashtra,7800.0,STANDARD_INCOME,Business Owner,2025-12-30 03:45:04,2025-12-30,257.0,VALID,Low,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,20,2,False,False,False,2025-12-30,15.0,1,14724.37,0.0,0,1,14724.37,0.0,14724.37,,,False,0.15731164529914532,False,False,False,4,50887.78,0.0,0,0.0,False,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00017346,2026-01-22 01:32:53,VALID,USR23985,MCH2723,16481.25,VALID,UTR1526990755,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Purohit Dani,5812.0,Food & Restaurant,Individual,Amritsar,Punjab,2024-04-16,XXXX6527,Active,1384.67,Found Duplicate,present,MASKED,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,3,False,True,False,,,1,16481.25,0.0,0,1,16481.25,0.0,16481.25,,,False,,False,False,False,5,49856.17,1.0,1,0.2,False,True,843.0,10088669.0,107.0,0.1269276393831554,0.0,0.0,3,0.1433333333333333,LOW
TXN00014500,2026-02-28 05:47:30,VALID,USR26901,MCH5923,11286.0,VALID,UTR1499575305,VALID,5411.0,VALID,SUCCESS,Waida Nair,EARGE3952R,VALID,037641820230,VALID,1996-12-01,VALID,Hyderabad,Telangana,16710.0,STANDARD_INCOME,Retired,,,,MISSING_DATE,High,APPROVED,"Banik, Yogi And Seth",4814.0,Telecom,Individual,Delhi,Delhi,,CKTY3945451387681,Inactive,378.2,Found Duplicate,missing,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,,,,,,,True,True,False,0,29.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,5,True,False,False,,,1,11286.0,0.0,0,1,11286.0,0.0,11286.0,,,False,0.056283662477558345,False,False,False,3,31178.2,0.0,0,0.0,False,False,1079.0,13002303.95,143.0,0.13253012048192772,0.0,0.7,1,0.09777777777777777,LOW
TXN00007480,2026-01-19 08:27:03,VALID,USR45861,MCH2075,11174.02,VALID,UTR5355237036,VALID,5411.0,VALID,SUCCESS,Sathvik Kibe,,MISSING,XXXXXXXX4715,MASKED,1992-05-13,VALID,Ludhiana,Punjab,-21724.0,NEGATIVE,Salaried,05/05/2025,2025-05-05,496.0,DATE_ONLY,Medium,APPROVED,"Dhar,Deoandrau",5912.0,Healthcare & Pharmacy,Individual,Delhi,Delhi,2024-09-01,0032289516,Active,1584.12,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,True,True,False,0,34.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,8,0,False,False,False,2025-05-05,259.0,1,11174.02,0.0,0,1,11174.02,0.0,11174.02,,,False,,False,False,False,3,41099.8,0.0,0,0.0,False,False,863.0,10265985.45,109.0,0.12630359212050984,0.0,0.0,2,0.05555555555555555,LOW
TXN00012911,2026-02-03 12:29:32,VALID,USR46419,MCH5476,13823.0,VALID,UTR1407477405,VALID,5912.0,VALID,SUCCESS,Agastya Sarraf,SIDUK1545P,VALID,347480039296,VALID,1971-07-25,VALID,Jalandhar,Punjab,41555.0,STANDARD_INCOME,Unemployed,17/12/2024,2024-12-17,635.0,DATE_ONLY,Medium,APPROVED,Buch Group,5912.0,Healthcare & Pharmacy,Private Limited,Delhi,Delhi,2024-03-08,,Active,1311.87,Unique,present,MISSING,PROVIDED,PROVIDED,,,,,,,True,True,False,0,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12,1,False,False,False,2024-12-17,413.0,2,15650.65,0.0,0,2,13823.0,0.0,7825.325,8481.993327706052,0.7071067811865477,False,0.03138541290658966,False,False,False,3,29416.53,1.0,1,0.3333333333333333,False,True,863.0,10265985.45,109.0,0.12630359212050984,0.0,0.0,2,0.15555555555555556,MEDIUM
