ring_id,ring_type,cycle_accounts,entity_count,composite_score,cluster_volume,description
RING-SYNTH-0251,SYNTHETIC_IDENTITY_MULE_RING,USR31228 -> USR31228,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Vinaya Pandya, Vinaya Pandya"
RING-SYNTH-0250,SYNTHETIC_IDENTITY_MULE_RING,USR91750 -> USR91750,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Baljiwan Sane, Baljiwan Sane"
RING-SYNTH-0249,SYNTHETIC_IDENTITY_MULE_RING,USR45078 -> USR45078,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Rudra Korpal, Rudra Korpal"
RING-SYNTH-0248,SYNTHETIC_IDENTITY_MULE_RING,USR11301 -> USR11301,2,0.7,8437.02,"Duplicate PAN document shared across 2 customer profiles: Baljiwan Singh, Baljiwan Singh"
RING-SYNTH-0247,SYNTHETIC_IDENTITY_MULE_RING,USR45654 -> USR45654,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Shivani Sant, Shivani Sant"
RING-SYNTH-0246,SYNTHETIC_IDENTITY_MULE_RING,USR79667 -> USR79667,2,0.7,1508.88,"Duplicate PAN document shared across 2 customer profiles: Ucchal Devi, Ucchal Devi"
RING-SYNTH-0245,SYNTHETIC_IDENTITY_MULE_RING,USR35238 -> USR35238,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Reva Shah, Reva Shah"
RING-SYNTH-0244,SYNTHETIC_IDENTITY_MULE_RING,USR42333 -> USR42333,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Panini Thaman, Panini Thaman"
RING-SYNTH-0243,SYNTHETIC_IDENTITY_MULE_RING,USR74101 -> USR74101,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Jatin Devan, Jatin Devan"
RING-SYNTH-0241,SYNTHETIC_IDENTITY_MULE_RING,USR25446 -> USR25446,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Nicholas Barman, Nicholas Barman"
RING-SYNTH-0231,SYNTHETIC_IDENTITY_MULE_RING,USR51676 -> USR51676,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Champak Mitra, Champak Mitra"
RING-SYNTH-0240,SYNTHETIC_IDENTITY_MULE_RING,USR29471 -> USR29471,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Dev Sanghvi, Dev Sanghvi"
RING-SYNTH-0239,SYNTHETIC_IDENTITY_MULE_RING,USR29028 -> USR29028,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Kritika Deep, Kritika Deep"
RING-SYNTH-0238,SYNTHETIC_IDENTITY_MULE_RING,USR60204 -> USR60204,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Manthan Gola, Manthan Gola"
RING-SYNTH-0237,SYNTHETIC_IDENTITY_MULE_RING,USR19975 -> USR19975,2,0.7,2294.64,"Duplicate PAN document shared across 2 customer profiles: Jagvi Patel, Jagvi Patel"
RING-SYNTH-0236,SYNTHETIC_IDENTITY_MULE_RING,USR79093 -> USR79093,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Gavin Chand, Gavin Chand"
RING-SYNTH-0235,SYNTHETIC_IDENTITY_MULE_RING,USR62473 -> USR62473,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Bimala Sanghvi, Bimala Sanghvi"
RING-SYNTH-0234,SYNTHETIC_IDENTITY_MULE_RING,USR90235 -> USR90235,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Urmi Mohanty, Urmi Mohanty"
RING-SYNTH-0233,SYNTHETIC_IDENTITY_MULE_RING,USR79458 -> USR79458,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Anusha Garg, Anusha Garg"
RING-SYNTH-0232,SYNTHETIC_IDENTITY_MULE_RING,USR65685 -> USR65685,2,0.7,17684.9,"Duplicate PAN document shared across 2 customer profiles: Giriksrinivas, Giriksrinivas"
RING-SYNTH-0301,SYNTHETIC_IDENTITY_MULE_RING,USR83412 -> USR83412,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Tejas Viswanathan, Tejas Viswanathan"
RING-SYNTH-0302,SYNTHETIC_IDENTITY_MULE_RING,USR65096 -> USR65096,2,0.7,26888.97,"Duplicate PAN document shared across 2 customer profiles: Gaurang Garg, Gaurang Garg"
RING-SYNTH-0303,SYNTHETIC_IDENTITY_MULE_RING,USR10818 -> USR10818,2,0.7,2149.13,"Duplicate PAN document shared across 2 customer profiles: Dalbir Viswanathan, Dalbir Viswanathan"
RING-SYNTH-0304,SYNTHETIC_IDENTITY_MULE_RING,USR13154 -> USR13154,2,0.7,212.44,"Duplicate PAN document shared across 2 customer profiles: Ayush Jaggi, Ayush Jaggi"
RING-SYNTH-0373,SYNTHETIC_IDENTITY_MULE_RING,USR64768 -> USR64768,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Warda Bhasin, Warda Bhasin"
RING-SYNTH-0372,SYNTHETIC_IDENTITY_MULE_RING,USR98823 -> USR98823,2,0.7,2183.8,"Duplicate PAN document shared across 2 customer profiles: Chaitanya Comar, Chaitanya Comar"
RING-SYNTH-0371,SYNTHETIC_IDENTITY_MULE_RING,USR69867 -> USR69867,2,0.7,16716.14,"Duplicate PAN document shared across 2 customer profiles: Amol Sinha, Amol Sinha"
RING-SYNTH-0370,SYNTHETIC_IDENTITY_MULE_RING,USR28273 -> USR28273,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Nandinipalla, Nandinipalla"
RING-SYNTH-0369,SYNTHETIC_IDENTITY_MULE_RING,USR27115 -> USR27115,2,0.7,23005.72,"Duplicate PAN document shared across 2 customer profiles: Jatin Kurian, Jatin Kurian"
RING-SYNTH-0368,SYNTHETIC_IDENTITY_MULE_RING,USR21103 -> USR21103,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Kamya Bala, Kamya Bala"
RING-SYNTH-0367,SYNTHETIC_IDENTITY_MULE_RING,USR86789 -> USR86789,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Yashica Kalita, Yashica Kalita"
RING-SYNTH-0366,SYNTHETIC_IDENTITY_MULE_RING,USR64570 -> USR64570,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Ryan Ratta, Ryan Ratta"
RING-SYNTH-0365,SYNTHETIC_IDENTITY_MULE_RING,USR30510 -> USR30510,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Rayaan Choudhary, Rayaan Choudhary"
RING-SYNTH-0364,SYNTHETIC_IDENTITY_MULE_RING,USR62481 -> USR62481,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Patrick Ravi, Patrick Ravi"
RING-SYNTH-0363,SYNTHETIC_IDENTITY_MULE_RING,USR99545 -> USR99545,2,0.7,6550.03,"Duplicate PAN document shared across 2 customer profiles: Balendra Sharma, Balendra Sharma"
RING-SYNTH-0362,SYNTHETIC_IDENTITY_MULE_RING,USR92734 -> USR92734,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Jack Jha, Jack Jha"
RING-SYNTH-0361,SYNTHETIC_IDENTITY_MULE_RING,USR78388 -> USR78388,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Manan Zacharia, Manan Zacharia"
RING-SYNTH-0360,SYNTHETIC_IDENTITY_MULE_RING,USR36322 -> USR36322,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Chaman Raja, Chaman Raja"
RING-SYNTH-0359,SYNTHETIC_IDENTITY_MULE_RING,USR89494 -> USR89494,2,0.7,11802.84,"Duplicate PAN document shared across 2 customer profiles: Oni Deo, Oni Deo"
RING-SYNTH-0358,SYNTHETIC_IDENTITY_MULE_RING,USR80371 -> USR80371,2,0.7,15065.7,"Duplicate PAN document shared across 2 customer profiles: Banjeet Lalla, Banjeet Lalla"
RING-SYNTH-0357,SYNTHETIC_IDENTITY_MULE_RING,USR82854 -> USR82854,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Jeet Dhingra, Jeet Dhingra"
RING-SYNTH-0356,SYNTHETIC_IDENTITY_MULE_RING,USR24884 -> USR24884,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Lila Ghosh, Lila Ghosh"
RING-SYNTH-0355,SYNTHETIC_IDENTITY_MULE_RING,USR89713 -> USR89713,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Yashodhara Bhandari, Yashodhara Bhandari"
RING-SYNTH-0354,SYNTHETIC_IDENTITY_MULE_RING,USR60435 -> USR60435,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Manan Desai, Manan Desai"
RING-SYNTH-0353,SYNTHETIC_IDENTITY_MULE_RING,USR99848 -> USR99848,2,0.7,11846.03,"Duplicate PAN document shared across 2 customer profiles: Mahika Bains, Mahika Bains"
RING-SYNTH-0374,SYNTHETIC_IDENTITY_MULE_RING,USR63615 -> USR63615,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Orinder Malhotra, Orinder Malhotra"
RING-SYNTH-0375,SYNTHETIC_IDENTITY_MULE_RING,USR34671 -> USR34671,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Nitara Bhagat, Nitara Bhagat"
RING-SYNTH-0376,SYNTHETIC_IDENTITY_MULE_RING,USR39217 -> USR39217,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Chakrika Guha, Chakrika Guha"
RING-SYNTH-0388,SYNTHETIC_IDENTITY_MULE_RING,USR66938 -> USR66938,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Girik Loyal, Girik Loyal"
RING-SYNTH-0397,SYNTHETIC_IDENTITY_MULE_RING,USR26922 -> USR26922,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Neelima Sem, Neelima Sem"
RING-SYNTH-0396,SYNTHETIC_IDENTITY_MULE_RING,USR47256 -> USR47256,2,0.7,4631.78,"Duplicate PAN document shared across 2 customer profiles: Tanmayi Kuruvilla, Tanmayi Kuruvilla"
RING-SYNTH-0395,SYNTHETIC_IDENTITY_MULE_RING,USR91167 -> USR91167,2,0.7,6805.93,"Duplicate PAN document shared across 2 customer profiles: Shivani Parmer, Shivani Parmer"
RING-SYNTH-0394,SYNTHETIC_IDENTITY_MULE_RING,USR93209 -> USR93209,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Ansh Soni, Ansh Soni"
RING-SYNTH-0393,SYNTHETIC_IDENTITY_MULE_RING,USR40047 -> USR40047,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Krishnasarma, Krishnasarma"
RING-SYNTH-0392,SYNTHETIC_IDENTITY_MULE_RING,USR72503 -> USR72503,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Tristan Bahri, Tristan Bahri"
RING-SYNTH-0391,SYNTHETIC_IDENTITY_MULE_RING,USR70508 -> USR70508,2,0.7,23569.0,"Duplicate PAN document shared across 2 customer profiles: William Badal, William Badal"
RING-SYNTH-0390,SYNTHETIC_IDENTITY_MULE_RING,USR45363 -> USR45363,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Watika Chopra, Watika Chopra"
RING-SYNTH-0389,SYNTHETIC_IDENTITY_MULE_RING,USR18933 -> USR18933,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Anya Sarna, Anya Sarna"
RING-SYNTH-0387,SYNTHETIC_IDENTITY_MULE_RING,USR16510 -> USR16510,2,0.7,14509.67,"Duplicate PAN document shared across 2 customer profiles: Radhika Kara, Radhika Kara"
RING-SYNTH-0377,SYNTHETIC_IDENTITY_MULE_RING,USR17599 -> USR17599,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Kashvi Barad, Kashvi Barad"
RING-SYNTH-0386,SYNTHETIC_IDENTITY_MULE_RING,USR15757 -> USR15757,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Harita Kadakia, Harita Kadakia"
RING-SYNTH-0385,SYNTHETIC_IDENTITY_MULE_RING,USR28288 -> USR28288,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Ishwar Wali, Ishwar Wali"
RING-SYNTH-0384,SYNTHETIC_IDENTITY_MULE_RING,USR25509 -> USR25509,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Jeevika Mukherjee, Jeevika Mukherjee"
RING-SYNTH-0383,SYNTHETIC_IDENTITY_MULE_RING,USR10384 -> USR10384,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Chaitanya Barad, Chaitanya Barad"
RING-SYNTH-0382,SYNTHETIC_IDENTITY_MULE_RING,USR90858 -> USR90858,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Vivaan Deep, Vivaan Deep"
RING-SYNTH-0381,SYNTHETIC_IDENTITY_MULE_RING,USR46412 -> USR46412,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Amara Nath, Amara Nath"
RING-SYNTH-0380,SYNTHETIC_IDENTITY_MULE_RING,USR35696 -> USR35696,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Geetika Datta, Geetika Datta"
RING-SYNTH-0379,SYNTHETIC_IDENTITY_MULE_RING,USR99048 -> USR99048,2,0.7,7738.63,"Duplicate PAN document shared across 2 customer profiles: Mason Nayak, Mason Nayak"
RING-SYNTH-0378,SYNTHETIC_IDENTITY_MULE_RING,USR68188 -> USR68188,2,0.7,4755.06,"Duplicate PAN document shared across 2 customer profiles: Ekta Bail, Ekta Bail"
RING-SYNTH-0352,SYNTHETIC_IDENTITY_MULE_RING,USR66560 -> USR66560,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Omkaar Acharya, Omkaar Acharya"
RING-SYNTH-0351,SYNTHETIC_IDENTITY_MULE_RING,USR62165 -> USR62165,2,0.7,1691.44,"Duplicate PAN document shared across 2 customer profiles: Rachit Dube, Rachit Dube"
RING-SYNTH-0350,SYNTHETIC_IDENTITY_MULE_RING,USR76271 -> USR76271,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Dakshesh Pandit, Dakshesh Pandit"
RING-SYNTH-0315,SYNTHETIC_IDENTITY_MULE_RING,USR95268 -> USR95268,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Wyatt Bhargava, Wyatt Bhargava"
RING-SYNTH-0324,SYNTHETIC_IDENTITY_MULE_RING,USR90433 -> USR90433,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Hredhaan Sidhu, Hredhaan Sidhu"
RING-SYNTH-0323,SYNTHETIC_IDENTITY_MULE_RING,USR28277 -> USR28277,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Thomasroy, Thomasroy"
RING-SYNTH-0322,SYNTHETIC_IDENTITY_MULE_RING,USR25008 -> USR25008,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Jairaj Ahuja, Jairaj Ahuja"
RING-SYNTH-0321,SYNTHETIC_IDENTITY_MULE_RING,USR79206 -> USR79206,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Reva Pall, Reva Pall"
RING-SYNTH-0320,SYNTHETIC_IDENTITY_MULE_RING,USR56927 -> USR56927,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Krisha Nadig, Krisha Nadig"
RING-SYNTH-0319,SYNTHETIC_IDENTITY_MULE_RING,USR93693 -> USR93693,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Yatin Pau, Yatin Pau"
RING-SYNTH-0318,SYNTHETIC_IDENTITY_MULE_RING,USR63762 -> USR63762,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Isaac Desai, Isaac Desai"
RING-SYNTH-0317,SYNTHETIC_IDENTITY_MULE_RING,USR42608 -> USR42608,2,0.7,7764.61,"Duplicate PAN document shared across 2 customer profiles: Vedant Cherian, Vedant Cherian"
RING-SYNTH-0316,SYNTHETIC_IDENTITY_MULE_RING,USR74315 -> USR74315,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Manthan Sarna, Manthan Sarna"
RING-SYNTH-0314,SYNTHETIC_IDENTITY_MULE_RING,USR52454 -> USR52454,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Gaurang Sharma, Gaurang Sharma"
RING-SYNTH-0326,SYNTHETIC_IDENTITY_MULE_RING,USR64715 -> USR64715,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Mitesh Sandal, Mitesh Sandal"
RING-SYNTH-0313,SYNTHETIC_IDENTITY_MULE_RING,USR38766 -> USR38766,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Upkaar Chana, Upkaar Chana"
RING-SYNTH-0312,SYNTHETIC_IDENTITY_MULE_RING,USR83342 -> USR83342,2,0.7,29864.02,"Duplicate PAN document shared across 2 customer profiles: Ayush Thaker, Ayush Thaker"
RING-SYNTH-0311,SYNTHETIC_IDENTITY_MULE_RING,USR72733 -> USR72733,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Yashvi Doctor, Yashvi Doctor"
RING-SYNTH-0310,SYNTHETIC_IDENTITY_MULE_RING,USR28712 -> USR28712,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Sai Keer, Sai Keer"
RING-SYNTH-0309,SYNTHETIC_IDENTITY_MULE_RING,USR16625 -> USR16625,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Anika Vora, Anika Vora"
RING-SYNTH-0308,SYNTHETIC_IDENTITY_MULE_RING,USR25952 -> USR25952,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Ishaan Om, Ishaan Om"
RING-SYNTH-0307,SYNTHETIC_IDENTITY_MULE_RING,USR15071 -> USR15071,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Chakrika Vasa, Chakrika Vasa"
RING-SYNTH-0306,SYNTHETIC_IDENTITY_MULE_RING,USR35093 -> USR35093,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Yauvani Varkey, Yauvani Varkey"
RING-SYNTH-0305,SYNTHETIC_IDENTITY_MULE_RING,USR70747 -> USR70747,2,0.7,12606.83,"Duplicate PAN document shared across 2 customer profiles: Ekani Natarajan, Ekani Natarajan"
RING-SYNTH-0325,SYNTHETIC_IDENTITY_MULE_RING,USR88192 -> USR88192,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Dev Toor, Dev Toor"
RING-SYNTH-0327,SYNTHETIC_IDENTITY_MULE_RING,USR12057 -> USR12057,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Jasmit Das, Jasmit Das"
RING-SYNTH-0349,SYNTHETIC_IDENTITY_MULE_RING,USR81709 -> USR81709,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Chandran Narula, Chandran Narula"
RING-SYNTH-0339,SYNTHETIC_IDENTITY_MULE_RING,USR73535 -> USR73535,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Naveen Bahri, Naveen Bahri"
RING-SYNTH-0348,SYNTHETIC_IDENTITY_MULE_RING,USR51716 -> USR51716,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Leena Tripathi, Leena Tripathi"
RING-SYNTH-0347,SYNTHETIC_IDENTITY_MULE_RING,USR32252 -> USR32252,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Yadavi Varty, Yadavi Varty"
RING-SYNTH-0346,SYNTHETIC_IDENTITY_MULE_RING,USR37248 -> USR37248,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Ishwar Dutt, Ishwar Dutt"
RING-SYNTH-0345,SYNTHETIC_IDENTITY_MULE_RING,USR67037 -> USR67037,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Lucky Konda, Lucky Konda"
RING-SYNTH-0344,SYNTHETIC_IDENTITY_MULE_RING,USR13682 -> USR13682,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Daniel Tara, Daniel Tara"
RING-SYNTH-0343,SYNTHETIC_IDENTITY_MULE_RING,USR34604 -> USR34604,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Kashish Issac, Kashish Issac"
RING-SYNTH-0342,SYNTHETIC_IDENTITY_MULE_RING,USR28316 -> USR28316,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Lakshit Mital, Lakshit Mital"
RING-SYNTH-0341,SYNTHETIC_IDENTITY_MULE_RING,USR72127 -> USR72127,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Turvi Grover, Turvi Grover"
RING-SYNTH-0340,SYNTHETIC_IDENTITY_MULE_RING,USR92628 -> USR92628,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Faqid Krishnan, Faqid Krishnan"
RING-SYNTH-0338,SYNTHETIC_IDENTITY_MULE_RING,USR65533 -> USR65533,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Aradhana Saxena, Aradhana Saxena"
RING-SYNTH-0328,SYNTHETIC_IDENTITY_MULE_RING,USR52679 -> USR52679,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Rudra Dugar, Rudra Dugar"
RING-SYNTH-0337,SYNTHETIC_IDENTITY_MULE_RING,USR71302 -> USR71302,2,0.7,20676.15,"Duplicate PAN document shared across 2 customer profiles: Manan Amble, Manan Amble"
RING-SYNTH-0336,SYNTHETIC_IDENTITY_MULE_RING,USR73166 -> USR73166,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Idika Goswami, Idika Goswami"
RING-SYNTH-0335,SYNTHETIC_IDENTITY_MULE_RING,USR53129 -> USR53129,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Hamsini Walla, Hamsini Walla"
RING-SYNTH-0334,SYNTHETIC_IDENTITY_MULE_RING,USR84212 -> USR84212,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Gautami Narasimhan, Gautami Narasimhan"
RING-SYNTH-0333,SYNTHETIC_IDENTITY_MULE_RING,USR16859 -> USR16859,2,0.7,-10009.74,"Duplicate PAN document shared across 2 customer profiles: Wahab Lata, Wahab Lata"
RING-SYNTH-0332,SYNTHETIC_IDENTITY_MULE_RING,USR83111 -> USR83111,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Mohammed Pai, Mohammed Pai"
RING-SYNTH-0331,SYNTHETIC_IDENTITY_MULE_RING,USR90343 -> USR90343,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Patrick Mani, Patrick Mani"
RING-SYNTH-0330,SYNTHETIC_IDENTITY_MULE_RING,USR12625 -> USR12625,2,0.7,16913.2,"Duplicate PAN document shared across 2 customer profiles: Lakshmi Nagi, Lakshmi Nagi"
RING-SYNTH-0329,SYNTHETIC_IDENTITY_MULE_RING,USR82137 -> USR82137,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Saksham Saini, Saksham Saini"
RING-SYNTH-0206,SYNTHETIC_IDENTITY_MULE_RING,USR33494 -> USR33494,2,0.7,7190.39,"Duplicate PAN document shared across 2 customer profiles: Ekapad Brar, Ekapad Brar"
RING-SYNTH-0204,SYNTHETIC_IDENTITY_MULE_RING,USR95531 -> USR95531,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Oviya Sha, Oviya Sha"
RING-SYNTH-0787,SYNTHETIC_IDENTITY_MULE_RING,USR97173 -> USR97173,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Lajita Lad, Lajita Lad"
RING-MERCH-0051,MERCHANT_SETTLEMENT_COLLUSION,MCH6165 -> MCH6165,2,0.7,6611.76,"Shared bank settlement account CFEB4939576870397 across 2 merchants: Chandran, Dey And Dalal, Chandran, Dey And Dalal"
RING-MERCH-0073,MERCHANT_SETTLEMENT_COLLUSION,MCH4621 -> MCH4621,2,0.7,93950.46,"Shared bank settlement account RGWL4221508668071 across 2 merchants: Ravel Chaudhuri, Ravel Chaudhuri"
RING-MERCH-0072,MERCHANT_SETTLEMENT_COLLUSION,MCH1154 -> MCH1154,2,0.7,0.0,"Shared bank settlement account RBFJ6015227406897 across 2 merchants: Oommen, Tata And Randhawa, Oommen, Tata And Randhawa"
RING-MERCH-0071,MERCHANT_SETTLEMENT_COLLUSION,MCH4577 -> MCH4577,2,0.7,37443.11,"Shared bank settlement account PWDW0230553443063 across 2 merchants: Atwal, Sura And Bhatti, Atwal, Sura And Bhatti"
RING-MERCH-0070,MERCHANT_SETTLEMENT_COLLUSION,MCH1439 -> MCH1439,2,0.7,20578.68,"Shared bank settlement account OYZO1535504454366 across 2 merchants: Chawla Ltd, Chawla Ltd"
RING-MERCH-0069,MERCHANT_SETTLEMENT_COLLUSION,MCH5707 -> MCH5707,2,0.7,29843.28,"Shared bank settlement account NRWL7844875974966 across 2 merchants: De01 Gr0Up, De01 Gr0Up"
RING-MERCH-0068,MERCHANT_SETTLEMENT_COLLUSION,MCH9815 -> MCH9815,2,0.7,81617.26,"Shared bank settlement account MZNM1643262942719 across 2 merchants: Narasimhan, Vasa And Goswami, Narasimhan, Vasa And Goswami"
RING-MERCH-0067,MERCHANT_SETTLEMENT_COLLUSION,MCH3618 -> MCH3618,2,0.7,39711.12,"Shared bank settlement account LZII0053942814377 across 2 merchants: Narang, Atwal And Merchant, Narang, Atwal And Merchant"
RING-MERCH-0066,MERCHANT_SETTLEMENT_COLLUSION,MCH6326 -> MCH6326,2,0.7,371.62,"Shared bank settlement account LQXK9607455160094 across 2 merchants: Barad,Murtyandtella, Barad,Murtyandtella"
RING-MERCH-0065,MERCHANT_SETTLEMENT_COLLUSION,MCH7327 -> MCH7327,2,0.7,37030.77,"Shared bank settlement account KDMG5541225124685 across 2 merchants: Krish, Dhar And Choudhury, Krish, Dhar And Choudhury"
